,dates,heads,topic_rep
9019,2018-01-04,Parking fee imposed in various commercial areas,0.0
9020,2018-01-05,Iran's Khamenei urges formation of policy on oppression of Muslims in Kashmir,0.0
9021,2018-01-05,The beauty of the 'Singing Monk' Lake near Swat will blow you away,0.0
9022,2018-01-05,Pakistani student receives the Queen’s Young Leaders Award in the UK,0.0
9023,2018-01-05,"Hope I can justify SRK's talent in Jab Harry Met Sejal, says director Imtiaz Ali",0.0
9024,2018-01-05,India has a right to defend itself against terrorism: Israeli official,0.0
9025,2018-01-05,Challenges for the digital media agency ,0.0
9026,2018-01-05,"Study finds 1,317 knocked-out genes in DNA samples from Pakistanis",0.0
9027,2018-01-05,2 members of Panamagate JIT head to Doha to record former Qatari PM's statement,0.0
9028,2018-01-05,Indian PM's tea stall to become tourist magnet,0.0
9029,2018-01-05,"Russia, China agree joint approach to N Korea, slam US over missile shield",0.0
9030,2018-01-05,"Rain, flash floods claim 43 lives across country: NDMA report",0.0
9031,2018-01-05,Modi begins first ever Israel visit by an Indian PM,0.0
9032,2018-01-05,Shikarpur armed clash death toll rises to 15,0.0
9033,2018-01-05,Pakistan High Commission seeks release of Hindu family arrested in India,0.0
9034,2018-01-05,Farmers protest against canal water theft,0.0
9035,2018-01-05,Iran to establish temporary consulates in KSA during Haj,0.0
9036,2018-01-05,Benchmark index gains 730 points,0.0
9037,2018-01-05,Criticism doesn’t faze me: Sarish Khan on Chain Aye Na trailer reviews,0.0
9038,2018-01-05,"Canada to apologise, pay former Gitmo prisoner Omar Khadr $8m",0.0
9039,2018-01-05,Pakistan’s anxiety,0.0
9040,2018-01-05,Footprints: the final abode,0.0
9041,2018-01-05,Brother turns out to be ‘killer’ of minor sister,0.0
9042,2018-01-05,Sammi teaches us that saying no is an important step towards freedom,0.0
9043,2018-01-05,‘Pakistan to lead Asia in adopting 5G internet technology’,0.0
9044,2018-01-05,"Ten killed, dozens hurt in Bangladesh garment factory blast",0.0
9045,2018-01-05,Indian Oil plans to buy North American sour crude for the first time,0.0
9046,2018-01-05,Gold smuggling on the horizon for India as stock sees little change after tax reforms,0.0
9047,2018-01-05,US drone strike kills 4 IS militants,0.0
9048,2018-01-05,Qatar looks to increase natural gas production by 30pc,0.0
9049,2018-01-05,"Indian forces kill 3 'militants', injure 35 civilians in held Kashmir",0.0
9050,2018-01-05,"These green smoothies are more than just a fad, they're a weight-loss miracle",0.0
9051,2018-01-05,Worst-ever dengue outbreak kills 225 in Sri Lanka,0.0
9052,2018-01-05,North Korea fires ballistic missile capable of 'reaching Alaska',0.0
9053,2018-01-05,US decision will not affect legitimate struggle for Kashmir's freedom: Syed Salahuddin,0.0
9054,2018-01-05,"Seven people killed, 27 injured in road accident near Miani forest",0.0
9055,2018-01-05,Another monsoon spell starts in upper parts of Pakistan,0.0
9056,2018-01-05,CM Punjab objects to summons on Maryam,0.0
9057,2018-01-05,Tahirul Qadri sees no harm to Nawaz,0.0
9058,2018-01-05,Lal Masjid operation anniversary not to be observed,0.0
9059,2018-01-05,"Decline in street crime recorded during Ramazan in Karachi, official data shows",0.0
9060,2018-01-05,‘Lack of data on minerals in Pakistan a challenge to sector’s growth’,0.0
9061,2018-01-05,"JIT proceedings at FJA make I-8, H-8 a no-go area",0.0
9062,2018-01-05,PTV to probe airing of derogatory content,0.0
9063,2018-01-05,Survivor of Mosul blast wins top journalism prize,0.0
9064,2018-01-05,McCain calls for support of Pakistan to eliminate militancy in Afghanistan,0.0
9065,2018-01-05,Austria threatens to stop migrant influx from Italy by force,0.0
9066,2018-01-05,Outage at Engro LNG terminal disrupts gas supply to Punjab,0.0
9067,2018-01-05,‘No let-up in correspondent banking decline’,0.0
9068,2018-01-05,Qatar to boost gas production,0.0
9069,2018-01-05,Moderate trading on cotton market,0.0
9070,2018-01-05,Electric fan exports up,0.0
9071,2018-01-05,Gold rises,0.0
9072,2018-01-06,Volkswagen returns to Iran after 17 years,0.0
9073,2018-01-06,"Saudi soldier killed, three wounded  in explosion",0.0
9074,2018-01-06,IS fights fiercely in shrinking  Iraqi and Syrian strongholds,0.0
9075,2018-01-06,South Africa back Elgar to bring gutsy captaincy to Lord’s,0.0
9076,2018-01-06,China to launch 5G pilot project this year,0.0
9077,2018-01-06,ARY Group's global transmissions resume after disruption due to technical issue,0.0
9078,2018-01-06,"Big B, Aamir Khan and Alia Bhatt among nominees at the Indian Film Festival of Melbourne",0.0
9079,2018-01-06,18-month-old diagnosed with polio in Chaman,0.0
9080,2018-01-06,Daewoo launches its own ride-hailing app,0.0
9081,2018-01-06,Kelly Clarkson shuts down hater for calling her 'fat',0.0
9082,2018-01-06,Waqar Younis called out for 'sexist' remark regarding Women's World Cup,0.0
9083,2018-01-06,"Flying start for Federer, Djokovic at Wimbledon",0.0
9084,2018-01-06,"Pakistan, India expanding nuclear arsenals as global stockpiles decrease: report",0.0
9085,2018-01-06,Punjab Nahi Jaungi's trailer is out and the love triangle has us hooked,0.0
9086,2018-01-06,Zahid Nasrullah Khan appointed Pakistan's ambassador in Kabul,0.0
9087,2018-01-06,Legal notice served to ICT police officer who saluted Maryam Nawaz,0.0
9088,2018-01-06,Political noise reverses intraday gains from rupee devaluation,0.0
9089,2018-01-06,COAS attends successful 'training launch' of short-range Nasr missile,0.0
9090,2018-01-06,How a Hindu temple was renovated by a Muslim and a Sufi shrine revamped by a Sikh in Pakistan,0.0
9091,2018-01-06,Indian troop withdrawal 'precondition' for peace: China,0.0
9092,2018-01-06,Pakistan’s women cricketers face formidable Australia today,0.0
9093,2018-01-06,"Continue previous pay deal for 12 months, suggests Clarke",0.0
9094,2018-01-06,Blood money: eerie parallels between fact and fiction,0.0
9095,2018-01-06,Story of a spy,0.0
9096,2018-01-06,United States of sadness,0.0
9097,2018-01-06,10 killed as passenger bus collides with tractor-trolley in Layyah,0.0
9098,2018-01-06,5 videogames you should be playing right now,0.0
9099,2018-01-06,Hanan Sameed will star in upcoming movie Ishq Wala Love,0.0
9100,2018-01-06,31.17% of our female readers are overweight. Here's what else our fitness survey revealed,0.0
9101,2018-01-06,Nawaz leaves for a two-day visit to Tajikistan,0.0
9102,2018-01-06,Foreign cancer experts to treat Nobel Laureate Liu Xiaobo in China,0.0
9103,2018-01-06,Troubled Chinese tech giant LeEco confirms assets frozen,0.0
9104,2018-01-06,"Emirates, Turkish Airlines say US has lifted laptop ban",0.0
9105,2018-01-06,"Monsoon floods kill 20, leave thousands homeless in India",0.0
9106,2018-01-06,"I'm in favour of female-centric films, says Nawazuddin Siddiqui",0.0
9107,2018-01-06,Satire: Diary of Maryam Nawaz,0.0
9108,2018-01-06,Rohingya man stoned to death in Myanmar Buddhist mob attack,0.0
9109,2018-01-06,US soldier killed in Afghanistan’s Helmand,0.0
9110,2018-01-06,"Qatar boycott to continue, no new sanctions",0.0
9111,2018-01-06,"Saudi funding extremism in UK, says report",0.0
9112,2018-01-06,Second-string Australia prove too tough for Pakistan in WWC-17,0.0
9113,2018-01-06,India seek to bounce back in series-deciding clash against WI,0.0
9114,2018-01-06,Messi to extend Barca contract till 2021,0.0
9115,2018-01-06,Journalist Taha Siddiqui's case shifted to cybercrime circle,0.0
9116,2018-01-06,MQM lawmaker withdraws bail plea in Baldia factory fire case,0.0
9117,2018-01-06,Sharifs ‘ensnared’ in contradictory statements,0.0
9118,2018-01-06,Bahawalpur tanker blaze toll rises to 214,0.0
9119,2018-01-06,"Rapist, killer of minor hanged in Gujranwala",0.0
9120,2018-01-06,England look to start new era under Root,0.0
9121,2018-01-06,"PSO seeks 905,000 tonnes of oil products for Sept",0.0
9122,2018-01-06,Cotton price steady on strong demand,0.0
9123,2018-01-06,‘Nuclear tests have severe repercussions for human health’,0.0
9124,2018-01-06,Pakistan condemns harassment of Kashmiri leader's relatives by Indian authorities,0.0
9125,2018-01-07,Accord with Tajikistan on enhancing connectivity,0.0
9126,2018-01-07,Harassment of Kashmiri leader’s relatives condemned,0.0
9127,2018-01-07,Trump and EU offer starkly different trade visions at G-20,0.0
9128,2018-01-07,McCain’s warning reflects changing mood in Washington towards Pakistan,0.0
9129,2018-01-07,"Coordination needed with India, Afghanistan to mitigate flood threat",0.0
9130,2018-01-07,Situationer: Manpower woes deny justice to Balochistan litigants,0.0
9131,2018-01-07,"Pakistan, China agree to adopt uniform commercial codes",0.0
9132,2018-01-07,Current account deficit revised up by $1.7bn,0.0
9133,2018-01-07,Energy giants court Qatar for gas expansion role,0.0
9134,2018-01-07,Record volume of cargo handled at Karachi Port,0.0
9135,2018-01-07,Peshawar among districts most vulnerable to  monsoon floods,0.0
9136,2018-01-07,The Punjab Nahi Jaungi trailer: what worked and what didn't,0.0
9137,2018-01-07,Six members of a family die in Muzaffarabad car accident,0.0
9138,2018-01-07,RCB seals unhygienic poultry slaughterhouse,0.0
9139,2018-01-07,"Haqqani network operates from Afghanistan, FO insists",0.0
9140,2018-01-07,Benchmark index slides 590 points,0.0
9141,2018-01-07,Atmosphere not right for Modi-Xi meeting: Chinese official,0.0
9142,2018-01-07,Sana Fakhar will play Sonya Jehan in upcoming drama 'O Rangreza',0.0
9143,2018-01-07,"Panamagate: Nation wants answers, not this unending drama, Imran Khan says",0.0
9144,2018-01-07,"Trump publicly doubts US intelligence, says 'nobody knows for sure' about Russian hacking",0.0
9145,2018-01-07,"Dickwella, Gunathilaka guide Sri Lanka to victory against Zimbabwe",0.0
9146,2018-01-07,Spacecraft unveiled for first Europe mission to Mercury,0.0
9147,2018-01-07,Tom Holland's reaction to Tiger Shroff's dance moves is too cute to handle,0.0
9148,2018-01-07,Afghanistan set for 'huge honour' of Lord's debut,0.0
9149,2018-01-07,Rendezvous Jerusalem: Modi caps Netanyahu bromance with barefoot beach stroll,0.0
9150,2018-01-07,FIA official arrested for allegedly sexually assaulting foreigner at Islamabad airport,0.0
9151,2018-01-07,Trump urges West to 'defend our civilisation' from terrorism and extremism,0.0
9152,2018-01-07,What causes 'mental illness' among Pakistanis,0.0
9153,2018-01-07,"Death penalty in Pakistan being used as political tool, researchers say",0.0
9154,2018-01-07,Waseem 'Falcon Khan' knocks out Valdes to remain on top,0.0
9155,2018-01-07,Governor enquires after injured of Parachinar blast,0.0
9156,2018-01-07,The 6 best local pop songs … ever: A detailed review,0.0
9157,2018-01-07,"My acting talents haven't been explored at all, says Mawra Hocane",0.0
9158,2018-01-07,Sliding rupee,0.0
9159,2018-01-07,Indo-Israeli embrace,0.0
9160,2018-01-07,The toxic path we still tread,0.0
9161,2018-01-07,Sridevi corrects Akshaye Khanna for calling her a 'recluse',0.0
9162,2018-01-07,"Huge floods sweep southern Japan, at least 15 missing",0.0
9163,2018-01-07,French President Macron backs two-state solution in Middle East,0.0
9164,2018-01-08,"CASA-1000 project will generate 1,000MW electricity for Pakistan: PM",0.0
9165,2018-01-08,2 delicious mango recipes to satisfy your sweet tooth,0.0
9166,2018-01-08,India-held Kashmir tense ahead of Burhan Wani's anniversary,0.0
9167,2018-01-08,BNP leader Malik Naveed Dehwar killed in Quetta gun attack,0.0
9168,2018-01-08,US decision will not affect legitimate struggle for Kashmir's freedom: Syed Salahuddin,0.0
9169,2018-01-08,"Shami, Yadav keep West Indies in check",0.0
9170,2018-01-08,"Dickwella, Gunathilaka star in big win for Sri Lanka",0.0
9171,2018-01-08,Classmates rescue Indian child bride,0.0
9172,2018-01-08,EU ministers pledge steps to tackle migrant flood,0.0
9173,2018-01-08,Trump weighs ‘severe’ response to North Korea missile test,0.0
9174,2018-01-08,Who are the winners and losers of Karachi’s mega development projects?,0.0
9175,2018-01-08,Khowaja says taking away powers from police dept inappropriate,0.0
9176,2018-01-08,‘465 executed since lifting of moratorium on death penalty’,0.0
9177,2018-01-08,Mattek-Sands horror injury puts Djokovic in shadow,0.0
9178,2018-01-08,Courage lies in the hearts of Kashmiri women who dream of freedom,0.0
9179,2018-01-08,Firms’ enrolment surges 34pc,0.0
9180,2018-01-08,ADB agrees to increase annual lending to Pakistan to $2bn,0.0
9181,2018-01-08,Oil industry seeks time for compliance,0.0
9182,2018-01-08,Pakistan wants stability in Afghanistan: Janjua,0.0
9183,2018-01-08,PM’s son Hussain Nawaz flies off to Qatari capital,0.0
9184,2018-01-08,Wonder Woman: The wrong person for the right job,0.0
9185,2018-01-08,Napa will be holding a workshop on qawwali,0.0
9186,2018-01-08,Footprints: the young man and the sea,0.0
9187,2018-01-08,Shahbaz Sharif files Rs10bn defamation suit against Imran Khan over bribe allegation,0.0
9188,2018-01-08,US decision will not affect legitimate struggle for Kashmir's freedom: Syed Salahuddin,0.0
9189,2018-01-08,"Joan Lee, wife of Marvel comic book writer Stan Lee, passes away at 93",0.0
9190,2018-01-08,Three tourists feared drowned in Neelum Valley after attempting risky selfie,0.0
9191,2018-01-08,98 suspects arrested in Quetta after killing spree claims 5 lives,0.0
9192,2018-01-08,Afghan national carrying 23 official passports detained at Islamabad airport,0.0
9193,2018-01-08,Bol issued notice for 'casting aspersions' against Army officer,0.0
9194,2018-01-08,Mother of two murdered in Shangla in suspected honour killing,0.0
9195,2018-01-08,'Mom' is a must-see and not just because we support Adnan Siddiqui and Sajal Aly,0.0
9196,2018-01-08,A R Rahman reflects on life and Sufism as he completes 25 years in music industry,0.0
9197,2018-01-08,Pakistan welcomes UNSC sanctions on Jamaatul Ahrar,0.0
9198,2018-01-08,India denies medical visa to Pakistani woman seeking cancer treatment,0.0
9199,2018-01-08,Mohammed Hanif's new novel Red Birds will be published in September 2018,0.0
9200,2018-01-08,Baaghi's latest teaser features Osman Khalid Butt as Qandeel's love interest,0.0
9201,2018-01-08,WAF activist and artist Lala Rukh passes away in Lahore,0.0
9202,2018-01-08,PSX concludes week on positive note as benchmark index gains 399 points,0.0
9203,2018-01-08,"The real Aamir Zaki exists in live sessions, not in cassettes, CDs or mp3 files: Maha Kazmi",0.0
9204,2018-01-08,No child’s play,0.0
9205,2018-01-08,76 policemen injured in clashes in Hamburg ahead of G20 summit,0.0
9206,2018-01-08,Ex-Guantanamo Bay inmate receives multimillion payment from Canada,0.0
9207,2018-01-08,Tesla to build giant battery in Australia amid energy crisis,0.0
9208,2018-01-08,"Bahawalpur tragedy: Shell ordered to pay Rs10m penalty, Rs240m in compensation to victims' families",0.0
9209,2018-01-08,Philippines police proposes identification cards for Muslims,0.0
9210,2018-01-08,10 security troops killed in car bomb attack in Egypt,0.0
9211,2018-01-08,Weekend grub: Can Pan-Asian eatery Miyako compete with Karachi's hot favourite Sakura?,0.0
9212,2018-01-08,The weekly weird,0.0
9213,2018-01-08,India shuts down internet on eve of Burhan Wani’s death anniversary,0.0
9214,2018-01-08,First female SHO in Peshawar assumes charge,0.0
9215,2018-01-08,Trump confronts Putin on election hacking in first meeting,0.0
9216,2018-01-08,"‘It is as if he never left’: After Edhi, Bilquis carries forward his mission of mercy",0.0
9217,2018-01-08,Opinion: Morning madness,0.0
9218,2018-01-08,Story Time: A little help spreads smiles,0.0
9219,2018-01-08,Personalised letters,0.0
9220,2018-01-08,Word of the week,0.0
9221,2018-01-08,Ton-up Kohli leads India to series triumph over West Indies,0.0
9222,2018-01-08,Mailbox,0.0
9223,2018-01-08,High-flying White Ferns face winless Pakistan today,0.0
9224,2018-01-09,"Ali, Broad give England upper hand at Lord’s",0.0
9225,2018-01-09,"$2bn output, 100,000 jobs expected from Dhabeji Special Economic Zone",0.0
9226,2018-01-09,Banking system able to withstand shocks: SBP,0.0
9227,2018-01-09,"Malala celebrates graduation, joins Twitter",0.0
9228,2018-01-09,Raheel Sharif arrives in Lahore with some Saudi citizens,0.0
9229,2018-01-09,Debate in US on Pakistan draws divergent views,0.0
9230,2018-01-09,Spot light,0.0
9231,2018-01-09,Aaqib testifies before anti-corruption tribunal,0.0
9232,2018-01-09,Why I read books,0.0
9233,2018-01-09,Clashes as Kashmir marks Burhan Wani's death anniversary,0.0
9234,2018-01-09,Rangers term mobile shop owners 'biggest facilitators' of street crime,0.0
9235,2018-01-09,Sci-Fi and speculative fiction in the Muslim tradition,0.0
9236,2018-01-09,Malala Yousafzai joins Twitter now that she's a high school graduate,0.0
9237,2018-01-09,Construction on CPEC project resumes in Battagram after compensation negotiations,0.0
9238,2018-01-09,Zimbabwe beats Sri Lanka by four wickets in rain-hit match,0.0
9239,2018-01-09,Cardiff Imam jailed for 13 years for sexually abusing girls,0.0
9240,2018-01-09,"UN, Jordan and Israel welcome South Syria truce",0.0
9241,2018-01-09,9 civilians shot and beheaded by militants in Kenya,0.0
9242,2018-01-09,Pakistanis remember Edhi on his first death anniversary,0.0
9243,2018-01-09,Mortar shells fired into Pakistani territory by Iranian border forces,0.0
9244,2018-01-09,People are reacting to 'Ronaldinho and Friends' in Pakistan exactly like you'd expect them to,0.0
9245,2018-01-09,What you need to consider when buying your first crossover car,0.0
9246,2018-01-09,Ranveer Singh's wax statue looks nothing like him and fans are mortified,0.0
9247,2018-01-09,Kashmir unrest,0.0
9248,2018-01-09,Tributes flood social media on Edhi's first death anniversary,0.0
9249,2018-01-09,Story Time: Annoying little sister,0.0
9250,2018-01-09,'Ronaldinho and Friends' arrive in Pakistan amidst tight security,0.0
9251,2018-01-09,Abida Parveen and Asrar Shah join forces for this Rangreza track and the result is sheer brilliance,0.0
9252,2018-01-09,'Do you see such traits in any other public figure in Pakistan?',0.0
9253,2018-01-09,US decision will not affect legitimate struggle for Kashmir's freedom: Syed Salahuddin,0.0
9254,2018-01-09,Chinese worker dies in accident on CPEC project construction site,0.0
9255,2018-01-09,5 civilians killed in cross-LoC shelling by Indian troops,0.0
9256,2018-01-09,Driver killed in oil tanker crash near Hyderabad,0.0
9257,2018-01-09,Johnson urges Arab states to end Qatar boycott,0.0
9258,2018-01-09,"Mosul victory imminent, says Iraqi army",0.0
9259,2018-01-09,Murad wants Karachi package projects completed this month,0.0
9260,2018-01-09,Chinese engineer killed after falling into hole,0.0
9261,2018-01-09,"LRH using new technology for attendance, care management",0.0
9262,2018-01-09,A stalled democracy,0.0
9263,2018-01-09,Modi’s American embrace,0.0
9264,2018-01-09,Are UFOs for real?,0.0
9265,2018-01-09,"Stormy G20 ends with gestures for Trump on climate, trade",0.0
9266,2018-01-09,England remain in control against South Africa,0.0
9267,2018-01-09,‘Everyone in China has the American Dream’ — and a popular path to it may disappear,0.0
9268,2018-01-09,Stocks lose 2.9pc in jittery week,0.0
9269,2018-01-09,PM reminds world of obligation towards Kashmiris’ rights,0.0
9270,2018-01-09,600 trucks for US army in Afghanistan arrive at Karachi port,0.0
9271,2018-01-09,Ronaldinho and friends play match in Karachi to boost Pakistan football,0.0
9272,2018-01-09,NON-FICTION: RAGE AGAINST THE MACHINE,0.0
9273,2018-01-09,Kohli may open in one-off T20 against West Indies,0.0
9274,2018-01-09,Big fish pocket 77pc of banking profits,0.0
9275,2018-01-10,FICTION: SHADOWLANDS OF THE NARRATIVE,0.0
9276,2018-01-10,FICTION: THE RETURN OF SOFIA,0.0
9277,2018-01-10,COLUMN: PRIESTESS OF THE ALT-RIGHT,0.0
9278,2018-01-10,"3-day polio campaign in Fata to focus on migrants, displaced children",0.0
9279,2018-01-10,Iraqi PM declares victory in 'liberated' Mosul,0.0
9280,2018-01-10,Journalist returns home after 20 hours in detention,0.0
9281,2018-01-10,There is a clear desire to play football in Pakistan: Ryan Giggs,0.0
9282,2018-01-10,Ceasefire in southern Syria goes into effect,0.0
9283,2018-01-10,I love how Pakistani actors use language and vocalise their dialogues: Indian filmmaker Onir,0.0
9284,2018-01-10,Locals attempt to collect fuel from toppled tanker in Vehari,0.0
9285,2018-01-10,Sana Mir becomes first Pakistani woman to play 100 ODIs,0.0
9286,2018-01-10,Pakistan lodges protest with India over AJK civilian casualties after LoC firing,0.0
9287,2018-01-10,Qatar to seek compensation for damages caused by Arab boycott,0.0
9288,2018-01-10,Is Aamir Bollywood's new King of the Khans?,0.0
9289,2018-01-10,Indian visa refusal,0.0
9290,2018-01-10,POETRY: THE LIFE OF THE WHIRLING DERVISH,0.0
9291,2018-01-10,NARRATIVE ARC: FAMILIAL KNOTS,0.0
9292,2018-01-10,Modi’s American embrace,0.0
9293,2018-01-10,SMOKERS’ CORNER: THE STATE VERSUS THE SUFI,0.0
9294,2018-01-10,Trump cuts isolated figure on world stage during Europe visit,0.0
9295,2018-01-10,True Blood star Nelsan Ellis passes away aged 39,0.0
9296,2018-01-10,Local comedians are the true kings of social media in Pakistan,0.0
9297,2018-01-10,Foreign stock investors wary of rupee fluctuation,0.0
9298,2018-01-10,Oil giants sign deal to exploit gas reserves,0.0
9299,2018-01-10,Devaluation ‘is not the answer’,0.0
9300,2018-01-10,Bank borrowings rise,0.0
9301,2018-01-10,US Secretary of State decides to personally intervene to end Middle East crisis,0.0
9302,2018-01-10,"Music should be a collaboration, it's not a one man show, says Qurram of Josh",0.0
9303,2018-01-10,500 police hurt in G20 clashes,0.0
9304,2018-01-10,Challenge of dealing with shadows at PSX,0.0
9305,2018-01-10,6 ways efficient architecture can help Karachi deal with heatwaves,0.0
9306,2018-01-10,"Ronaldinho, Giggs call for investment in football infrastructure",0.0
9307,2018-01-10,"Federer, Djokovic march on at Wimbledon",0.0
9308,2018-01-10,"No backing down on pay dispute, says defiant Smith",0.0
9309,2018-01-10,"India recall Sharma for SL Tests, uncapped Pandya included",0.0
9310,2018-01-10,Moeen spins England to first win under captain Root,0.0
9311,2018-01-10,"Opposition party challenges Erdogan, holds big rally in Istanbul",0.0
9312,2018-01-10,"US terms India, Japan natural partners as naval exercises begin",0.0
9313,2018-01-10,How women in Kashmir's Neelum Valley ensured ceasefire at the LoC,0.0
9314,2018-01-10,Valley of death: Being young and restless in Kashmir,0.0
9315,2018-01-10,"Army says four Indian soldiers killed, two posts destroyed on LoC",0.0
9316,2018-01-10,New heritage sites named by Unesco,0.0
9317,2018-01-10,Mahira Khan bags two awards at Beirut International Awards Festival,0.0
9318,2018-01-10,Two FC personnel martyred in Kurram Agency blast,0.0
9319,2018-01-10,Indian visas to Pakistani patients to be issued on Aziz's recommendation: Sushma Swaraj,0.0
9320,2018-01-10,Zimbabwe clinches historic 1st ODI series win over Sri Lanka,0.0
9321,2018-01-10,"India holds naval exercises with US, Japan off its south coast",0.0
9322,2018-01-10,Saudi Arabia executes Pakistani citizen for drug trafficking,0.0
9323,2018-01-10,Watch Americans try mithai for the first time in this adorable video,0.0
9324,2018-01-10,IHK rights commission orders Indian Rs1m compensation for army jeep 'human shield',0.0
9325,2018-01-10,JIT report finds 'glaring discrepancies' in Sharif family's financial history,0.0
9326,2018-01-10,Karachi Central Jail inmates depict life behind bars through art,0.0
9327,2018-01-10,"Bahawalpur tragedy: Negligence committed by motorway police, IG concedes",0.0
9328,2018-01-10,Is Chai Kada the answer to Islamabad's chai cravings?,0.0
9329,2018-01-10,Why blame the advertising industry?,0.0
9330,2018-01-11,20-year-old girl killed for 'honour' in Badin,0.0
9331,2018-01-11,Review: 'Mom' propels the raw power of desi motherhood to a cathartic but troubling conclusion,0.0
9332,2018-01-11,PHOTO ESSAY: THE BATTLE FOR RAQQA,0.0
9333,2018-01-11,"Flood alerts issued for AJK, upper Punjab in anticipation of heavy rainfall",0.0
9334,2018-01-11,Government forces attack south Syria despite ceasefire: monitor,0.0
9335,2018-01-11,LHC dismisses Khalid Latif's intra-court appeal in spot-fixing case,0.0
9336,2018-01-11,"Flooding, landslides in China displace 1.6 million people",0.0
9337,2018-01-11,"Stock market sees strong rally, index climbs more than 1,000 points in bullish session",0.0
9338,2018-01-11,War has cost $226bn to Syria economy: World Bank,0.0
9339,2018-01-11,Sana and company seek to end winless run in WI game,0.0
9340,2018-01-11,"Militants ‘virtually’ running Karachi Central Prison, says CTD inquiry report",0.0
9341,2018-01-11,Database of seminaries sought,0.0
9342,2018-01-11,"Kerber crashes, Venus oldest in Wimbledon last-eight for 23 years",0.0
9343,2018-01-11,What is LARC and how can it tackle Pakistan's runaway population problem?,0.0
9344,2018-01-11,"'We have to be a generous society,' says the Aga Khan on his Diamond Jubilee
",0.0
9345,2018-01-11,Kickoff with Ronaldinho and friends,0.0
9346,2018-01-11,I don't think I'm a great actor but I am very hardworking: Fahad Mustafa,0.0
9347,2018-01-11,Indian lab develops ‘beef detection kits’,0.0
9348,2018-01-11,US foreign chief Tillerson arrives in Gulf for talks on Qatar crisis,0.0
9349,2018-01-11,China’s ailing Nobel laureate in ‘critical condition’,0.0
9350,2018-01-11,Suspected terrorists kill six Hindu pilgrims in held Kashmir,0.0
9351,2018-01-11,Commanders vow to support national interest,0.0
9352,2018-01-11,Thousands flee AJK villages as LoC tensions escalate,0.0
9353,2018-01-11,Iraqi PM declares victory over IS in Mosul,0.0
9354,2018-01-11,Sharif family’s tax returns turned out to be handy for JIT,0.0
9355,2018-01-11,Remittances record first annual dip in 13 years,0.0
9356,2018-01-11,"Index surges 1,051 points as JIT submits report",0.0
9357,2018-01-11,11 projects worth Rs235bn approved,0.0
9358,2018-01-11,Turkey marks failed coup that changed country,0.0
9359,2018-01-11,British court rejects bid to halt arms sales to Saudi Arabia,0.0
9360,2018-01-11,16 dead in US military plane crash in Mississippi,0.0
9361,2018-01-11,US soldier pledged allegiance to IS group,0.0
9362,2018-01-11,Daniel Craig signs latest James Bond film?,0.0
9363,2018-01-11,Falsified documents used to mislead SC on Mayfair apartments: JIT report,0.0
9364,2018-01-11,Naseem Akhtar wins IBSF World Under-18 Snooker Championsip,0.0
9365,2018-01-11,"Large cache of weapons recovered from Kohat, says ISPR",0.0
9366,2018-01-11,"JIT report not the final word on Panama case, says Asma Jahangir",0.0
9367,2018-01-11,Spider-Man: Homecoming succeeds because it stays true to its roots,0.0
9368,2018-01-11,US signs anti-terror agreement with Qatar,0.0
9369,2018-01-11,"I am a big admirer of Fawad Khan, says Ranbir Kapoor",0.0
9370,2018-01-11,"Abu Bakr al-Baghdadi, the low-profile boss of militancy world in Middle East",0.0
9371,2018-01-12,Culture for brand success,0.0
9372,2018-01-12,Afghan-American female pilot seeks to accomplish solo flight around the world,0.0
9373,2018-01-12,Terrorists kill six Hindu pilgrims in India-held Kashmir,0.0
9374,2018-01-12,"Stock market takes 2,000-point nosedive on back of political uncertainty",0.0
9375,2018-01-12,Nato supplying new cybersecurity equipment to Ukraine,0.0
9376,2018-01-12,Sporadic clashes in Iraq's Mosul after victory declaration,0.0
9377,2018-01-12,Chinese company awarded contract to reconstruct Lahore airport: report,0.0
9378,2018-01-12,IHC grants transit bail to SECP chairman until July 17,0.0
9379,2018-01-12,Adnan Siddiqui pens emotional letter to his Mom co-stars,0.0
9380,2018-01-12,Three hanged till death in Sargodha,0.0
9381,2018-01-12,Teenage servant tortured to death in Lahore: police,0.0
9382,2018-01-12,Venus reaches Wimbledon semis for 10th time,0.0
9383,2018-01-12,Plenty at stake as big three eye semi-finals,0.0
9384,2018-01-12,"Federer still the man to beat, says Hewitt",0.0
9385,2018-01-12,The high environmental cost of Islamabad's latest metro bus project,0.0
9386,2018-01-12,US missile hits test target as North Korea tension rises,0.0
9387,2018-01-12,Trade deficit widens by 37pc to $32.5bn,0.0
9388,2018-01-12,Doomsday at the stock exchange,0.0
9389,2018-01-12,MPA’s daughter accused of beating teenage servant to death,0.0
9390,2018-01-12,Ogra rejects Rs10m penalty paid by Shell for oil tanker tragedy,0.0
9391,2018-01-12,Investing in family planning is a smart thing to do,0.0
9392,2018-01-12,Call for replacing US troops in Afghanistan with contractors,0.0
9393,2018-01-12,Junaid boasts of qualification for hockey World Cup,0.0
9394,2018-01-12,Top Europe court upholds full-face veil ban in Belgium,0.0
9395,2018-01-12,Mathews quits Sri Lanka captaincy,0.0
9396,2018-01-12,Protests erupt in Srinagar after Indian troops kill suspected separatists,0.0
9397,2018-01-12,End of the Sharif era?,0.0
9398,2018-01-12,"Mr Prime Minister, step aside",0.0
