,dates,heads,topic_rep
352,2017-11-06,"Violent winds topple minarets at gate of Taj Mahal monument in Agra
",0.5655091999999999
353,2017-08-15,"Gunbattle in Tripoli kills 20, closes airport",0.565235198
354,2017-08-17,Saudi Arabia announces $2bn bailout for Yemen government,0.564230442
355,2017-07-27,At least 9 killed in attack on church in Egypt,0.563376784
356,2018-05-08,"Saudi Arabia accuses Iran over missile strike, seals borders with Yemen",0.563163221
357,2017-08-16,"5,000 children killed or injured in Yemen war: UN",0.562868357
358,2017-10-07,18 Afghan troops killed in Farah fighting,0.561993599
359,2018-04-17,"Somalia's 'deadliest attack ever' kills 276, injures 300",0.561780453
360,2018-01-16,"Makli, once a resplendent city now stands in dire need of preservation",0.5613988639999999
361,2017-07-13,Suicide bomber kills 18 at Somalia’s police academy,0.561014295
362,2017-11-21,"Iraqi voters condemn old faces' new election bid
",0.560834289
363,2018-04-30,Taliban kill 22 Afghan police in multiple attacks,0.560769498
364,2018-04-04,Sultan of bling: Brunei monarch marks golden jubilee in style,0.5607244370000001
365,2018-01-24,Saudi crown prince in charge as king takes holiday,0.560582459
366,2018-04-01,Saudi Arabia carries out 100th execution this year,0.56009239
367,2018-03-24,Women allowed to attend national day celebrations first time in Saudi Arabia,0.559249997
368,2018-04-14,Woman named to head sports federation in Saudi Arabia,0.559114039
369,2017-10-20,"Saudis intercept seven Yemeni rebel missiles in deadly escalation
",0.558544099
370,2018-05-18,Anti-corruption campaign in Saudi brings hope to businessmen,0.558519542
371,2017-07-30,Thousands remain missing after Iraq’s victories against IS,0.558293402
372,2017-10-13,Turkey's Erdogan says Afrin city centre under 'total' control,0.5580047370000001
373,2017-12-04,"Death toll rises to 71 in Nigeria militia, bandit clash
",0.557895899
374,2017-07-13,Ayodhya parallel: A gurdwara in Lahore at the core of a bitter battle between Sikhs and Muslims,0.55740416
375,2018-01-01,Destruction of al-Nuri mosque in Mosul is another example of ‘culturecide’,0.557151139
376,2018-01-28,Battle against IS reaching its crescendo,0.557099938
377,2018-04-30,Mixed dancing at first Raqqa wedding since IS,0.557091773
378,2017-09-06,UN investigates claims of chemical weapons being used in Syria,0.556290567
379,2017-09-27,Saudi Arabia reforms,0.555390894
380,2018-03-17,Saudi Arabia's king-in-waiting cements grip on power with charm and crackdowns,0.5552703139999999
381,2018-04-16,Iraqi forces seize territory from Kurds in independence dispute,0.554863811
382,2017-10-03,Russia says rebels allowed to leave Syria's Eastern Ghouta: agencies,0.5545055870000001
383,2018-01-17,"Civilian deaths in Afghan war record high, says UN",0.554348588
384,2017-12-04,"Taliban attack Afghan police patrol in Kandahar, kill five
",0.554244697
385,2018-03-28,Hardliners still a threat to women driving in Saudi Arabia,0.5539032220000001
386,2018-02-18,Makkah hotel evacuated after fire,0.552715957
387,2017-09-25,Russia orders five-hour daily truce in Ghouta; 22 killed in fresh strikes,0.551777661
388,2017-07-31,Crossing the river a major challenge in Mosul,0.5513854029999999
389,2018-04-16,In pictures: Somalia's 'deadliest attack ever',0.550456107
390,2018-04-22,15 Afghan army cadets killed in Kabul suicide attack,0.549256682
391,2018-02-24,Kashmiri militants kill three Indian officers,0.548907936
392,2017-12-05,"At least 5 killed as suicide bombers, gunmen attack Kabul police stations
",0.548863113
393,2018-03-01,Britain will send more troops to Iraq to bolster fight against IS,0.546029449
394,2017-09-11,Egyptian army claims eliminating 16 militants in Sinai,0.544728398
395,2018-02-15,Karachi ranked among worst cities of the world to live in,0.544029415
396,2017-11-15,"Syrian rebels withdraw from enclave, marking another victory for Assad
",0.543707252
397,2018-02-27,Only dozens from Qatar make it to Saudi for Haj amid Gulf crisis,0.542293489
398,2017-10-14,Assad visits troops on Ghouta’s frontline,0.54022038
399,2018-02-14,Religious freedom under attack in Pakistan: US Secretary of State Tillerson,0.538836777
400,2017-10-05,At least nine killed in Kabul suicide bombing,0.538093626
401,2018-05-15,Taliban attacks kill dozen of security officers in Afghanistan,0.537322462
402,2018-04-07,Was US military behind top Russian army official’s killing in Syria?,0.536698699
403,2017-09-22,Five-day assault on Syria enclave kills more than 400,0.536505759
404,2018-05-11,1 dead as explosion hits Afghanistan's Mazar-e-Sharif City,0.536457837
405,2018-02-11,Shia militias to participate in next battle against IS,0.535639167
406,2017-08-24,95 detainees likely to face trial in Saudi Arabia for corruption,0.535241306
407,2018-01-16,"Kidnappings, jailbreak hit Philippine island",0.5346929429999999
408,2018-01-02,"In last stages of Mosul battle, US forces play increasingly prominent role",0.534222424
409,2017-10-01,"Four soldiers, 10 militants killed in Egypt",0.533153772
410,2017-10-31,"Rebels and civilians used tunnels to survive the near total destruction of Ghouta
",0.532998681
411,2018-03-02,"Pakistan, India and other countries join Eidul Azha celebrations",0.532885849
412,2018-03-13,Declassified list shows sites in Mosul with unexploded bombs,0.532384753
413,2017-07-06,Saudi crown prince bought $450 million Da Vinci painting: paper,0.531677485
414,2017-12-11,"UAE extends military reach in Yemen and Somalia
",0.5316296220000001
415,2017-12-07,"'Elements of extremism' involved in South Africa mosque attack: police
",0.531402767
416,2018-01-03,Two rebels killed in India-held Kashmir firefight,0.529523373
417,2017-07-23,Saudi police find body of kidnapped Shia judge,0.529071927
418,2018-05-05,"Sufi traditions, a Sikh past and Islamic influences come together in a Christian shrine in Pakistan",0.528195262
419,2017-12-01,"Four killed in fresh clashes in Srinagar
",0.527402699
420,2017-07-21,Humvee suicide attack kills six Afghan police,0.525813699
421,2017-08-26,Saudi billionaire Prince Al-Waleed freed after 'settlement',0.525530577
422,2017-11-14,"France deports Salafist preacher accused of hate speech
",0.525419891
423,2018-01-16,16 Hindu pilgrims killed in bus crash in India-held Kashmir,0.525347114
424,2018-05-08,"Saudi arrests of senior royals, businessmen consolidate crown prince's grab on power",0.524793029
425,2018-04-27,Rama X: Thailand's new monarch making his mark,0.5244110820000001
426,2017-12-19,"Afghan govt under pressure as Taliban threaten new district
",0.524339795
427,2017-09-08,FO condemns missile attack on Saudi city,0.524120331
428,2017-10-30,"By blaming 1979 for Saudi Arabia’s problems, MBS is peddling revisionist history
",0.523758531
429,2018-04-26,‘Just about money’: Iran recruits Afghans for Syria fight,0.523177266
430,2018-04-25,‘Just about money’: Iran recruits Afghans for Syria fight,0.522797585
431,2017-08-28,"Refugees, women, children: true victims of Turkish offensive in Afrin",0.522584319
432,2017-10-30,"Militant accused of demolishing Timbuktu’s shrines faces crimes court
",0.520965517
433,2017-08-04,Saudi Arabia intercepts ballistic missile fired from Yemen,0.520913482
434,2017-09-05,Indonesia to hold reconciliation meetings between terror convicts and survivors,0.520034254
435,2018-04-08,Red Cross to reduce Afghanistan presence after deadly attacks,0.519599319
436,2018-03-31,Saudi university to open driving school for women,0.519357622
437,2017-09-23,French PM vows to combat ‘slow-burn’ threat of  radical Islam,0.519070327
438,2018-05-27,First aid flight in weeks lands in rebel-held Sanaa,0.518036366
439,2017-07-11,Cleric in Bangladesh arrested for issuing fatwa against women farmers,0.516154051
440,2017-09-02,Wars can be most dangerous when they are close to the end,0.515818119
441,2017-12-29,"Suspected militants behead 10 in Mozambique
",0.515782654
442,2017-11-05,"Missiles, drones from Yemen 'intercepted' over Saudi Arabia
",0.515300393
443,2018-01-08,Philippines police proposes identification cards for Muslims,0.51436758
444,2017-09-26,"Bowing to pressure to halt carnage, Russia calls daily truce in battered Syrian enclave",0.512672007
445,2017-10-27,"Remains of 38 Indians killed by IS in Iraq handed over to minister
",0.512669861
446,2018-04-07,Attack on Saudi palace in Jeddah kills 2 royal guards,0.512575686
447,2018-04-16,View from abroad: Waiting for freedom,0.512311995
448,2018-02-07,"Afghan families recount horrifying Taliban, IS massacre",0.512180269
449,2017-10-26,"Saudi forces intercept missile fired by Houthis
",0.511849344
450,2017-09-25,"Iran, Turkey say Syria attacks to continue despite UN resolution",0.511749208
451,2018-03-11,18 dead in attack on convoy in Egypt's Sinai: sources,0.511553884
452,2018-01-16,"Israel reopens Al Aqsa mosque, but Palestinians refuse to enter",0.511098802
453,2018-01-10,Saudi Arabia executes Pakistani citizen for drug trafficking,0.510976315
454,2018-04-21,Kurdish forces clashes with Iraqi military after Kirkuk surrender,0.510376275
455,2018-04-24,"Taliban kill 4 police, rockets hit Kabul",0.5093843339999999
456,2017-12-11,"Suicide bombings in Indonesia are the work of two families, police say after attack on HQ
",0.508982956
457,2017-09-19,Saudi Arabia will host its first fashion week in Riyadh next month,0.50891155
458,2018-04-01,Saudi court acquits 13 accused in Makkah crane crash case: report,0.5088367460000001
459,2017-10-05,Indonesian universities ‘ban’ niqab over fundamentalism fears,0.508719325
460,2017-08-24,‘White oil’ — Saudi Arabia seeks place on tourism map,0.508579016
461,2018-04-05,"Ahsan Iqbal asks clerics, religious leaders to condemn 'jihad fatwas' posted on social media",0.508551121
462,2017-10-13,Uber drivers fear for their life in Istanbul as taxis fight back,0.508508325
463,2017-09-21,Ghouta residents ‘wait for death’ amid holocaust,0.507083893
464,2018-03-26,Doctors and hospitals in Afghanistan among Taliban casualties of war,0.506922185
465,2018-05-04,"13 killed as Turkish troops, Kurdish rebels clash near Turkey-Iraq border",0.506860733
466,2018-02-11,Syrians escaping IS living in terrible conditions: Red Cross,0.506386518
467,2018-04-04,US gun laws,0.506336331
468,2018-03-01,2 million pilgrims take part in Haj stoning ritual amid tight security,0.505635023
469,2017-11-17,"Watchdog warns of humanitarian crisis in Egypt’s Sinai
",0.505495965
470,2017-08-12,Saudi Binladin Group denies govt takeover after chief detained,0.50510776
471,2018-04-20,43 soldiers killed in Taliban attack on Afghan army camp in Kandahar,0.505048156
472,2018-05-16,Iran quake victims battle freezing cold,0.504143715
473,2018-05-24,HRW condemns 'abusive' Saudi counterterrorism law,0.5032397510000001
474,2017-11-26,"Hazara protests
",0.503201902
475,2018-01-19,"Islamic State families, Mosul displaced live side-by-side in Iraq camp",0.50287652
476,2017-07-27,How 2017 laid the groundwork for momentous change in Saudi Arabia next year,0.502615452
477,2017-10-18,"Buhari meets Nigerian girls freed by Boko Haram
",0.502350748
478,2018-04-23,IS caliphate's end 'in sight' after Raqa fall: Trump,0.502264798
479,2017-12-12,"Saudi air defence intercepts missile fired from Yemen
",0.5020447370000001
480,2017-10-28,"Saudi crown prince says Israel has 'right' to its land
",0.501966059
481,2017-09-19,Turkey warns Syria against sending troops to defend Kurds,0.501876533
482,2018-03-28,Saudi woman named to senior government post for first time,0.501759827
483,2018-04-18,"Taj Mahal is safe, claims UP chief minister",0.5015337470000001
484,2017-09-18,Syrian army to help Kurds repel Turkish offensive,0.501477301
485,2018-01-28,Boko Haram ambush death toll hits 69,0.501376271
486,2017-12-13,"Indonesia hit by IS-claimed attack after deadly suicide bombings
",0.501220405
487,2017-10-16,"26 killed in Kabul as IS suicide bomber targets Nauroz celebrations
",0.501163185
488,2018-02-13,Spiral into chaos,0.500628948
489,2018-03-01,Pilgrims throng Mount Arafat for peak of Haj,0.500024557
490,2017-09-28,German 'military adviser' to Taliban arrested in Afghanistan: official,0.49980068200000005
491,2018-01-13,"Yemen conflict is intensifying daily, says UN envoy",0.499636054
492,2017-07-01,Twin suicide bombings kill at least 13 in Nigeria,0.498991996
493,2018-03-02,2 German cities evacuate residents before World War II bombs are defused,0.498900265
494,2018-01-01,"PUC announces campaign against sectarianism, terrorism",0.498337895
495,2018-02-08,"Bodies of Muslims would be thrown off trains into the river, recalls a Partition survivor",0.498328418
496,2018-05-31,FO condemns second missile attack on Saudi Arabia,0.498078436
497,2017-08-07,Saudi women set to watch football matches in stadia for first time,0.49793952700000005
498,2017-07-08,Smokers' corner: Theological crossfire,0.496733844
499,2017-09-25,"Syria's Ghouta reels from strikes, clashes despite ceasefire call",0.496463865
500,2017-07-24,Bahrain sentences six to death over ‘assassination plot’,0.49636974899999997
501,2017-10-19,"Had Trump been president 15 years ago, we might have been spared the war in Iraq
",0.496357292
502,2018-03-11,Saudi-led strikes that killed 26 children in Yemen 'war crimes',0.495885521
503,2018-01-15,'Terrorist' suspect killed in eastern Saudi Arabia: media,0.495819539
504,2017-08-29,Secularism anyone?,0.495748907
505,2018-04-27,Thailand turns black and gold for late King's grand funeral,0.495528311
506,2018-05-08,"Purge of Saudi princes, businessmen widens",0.495024741
507,2018-04-14,"Kashmir man, suspected to be 'top militant', killed by Indian troops",0.49492692899999996
508,2017-11-11,"Syria probe mission on hold amid security fears
",0.49480626
509,2018-04-14,Is IS actually bad? UnIslamic?,0.494804233
510,2017-09-17,Turkey accused of gas attack in Syria,0.494186401
511,2017-10-08,Iraq’s Sadr and communist sickle join  forces for election,0.493742704
512,2018-01-21,Egypt sentences 28 to death over prosecutor killing,0.49337402
513,2017-08-09,"200 arrested, dozens hurt in fresh Tunisia unrest",0.491468102
514,2017-07-22,Jerusalem tensions cast shadow over Christmas in Holy Land,0.49035367399999996
515,2017-12-08,"Taliban attack Afghan bases, kill 30 police in Farah province
",0.49022004
516,2017-10-17,"Car bomb attack in Afghanistan's Helmand province kills at least 13
",0.489751279
517,2017-11-19,"French special forces sent to reinforce US-led operations in Syria: Mattis
",0.48925384899999996
518,2018-03-01,"Frankfurt to evacuate over 60,000 people to defuse WWII bomb",0.489058644
519,2018-01-15,Turkey marks one year since coup attempt,0.488651037
