,head,topic_rep
910,Tribal women flay Islamabad police for violence,0.0
911,"Pakistan's real estate divide
",0.05144931748509407
912,Envoy says US cooperation helped reduce attacks in Turkey,0.0
913,Magnum Chocolate Party proved that jackets and blazers are back in a big way,0.1420517861843109
914,'Nawaz likely to return to Pakistan today',0.0
915,Dwarf planet has a ring to it: study,0.17685768008232117
916,Arrest warrants issued for Imran for 'repeatedly failing to appear' before ECP,0.0
917,Tragic to see hate speech against minorities in NA: Ahsan Iqbal on Capt Safdar's tirade,0.0
918,ICC urges higher pay to stop women leaving game,0.38747864961624146
919,Iraq court orders arrest of Kurd independence vote organisers,0.0
920,IMF sounds alert over debt in largest economies,0.0
921,Property tycoon tops China’s rich list,0.0
922,NZ coach wary of ‘phenomenal’ India,0.4645290672779083
923,Stokes will speak at ‘right time’,0.39673346281051636
924,Aussies look to end India  tour on a high,0.027927668765187263
925,"Swiss prosecutors open World Cup bribery probe against PSG president, Valcke",0.0
926,Federal Minister calls for action after PFF ban,0.0
927,India’s Nehra retires from international cricket,0.45581507682800293
928,England can’t win Ashes without Stokes: Waugh,0.9937037229537964
929,"Fatah, Hamas sign accord for Palestinian reconciliation",0.0
930,Trump poised to break with allies as US goes it alone on Iran,0.0
931,Civilians start pouring out of Raqa,0.0
932,Erdogan bemoans US is mistreating Turkey,0.0
933,Spain celebrates national day amid Catalan secession crisis,0.0
934,Oxford to ban petrol and diesel cars in 2020,0.09935274720191956
935,"Hundreds missing, 23 dead as dry gusts fan California wildfires",0.0
936,Iraq links talks with Kurdish pledge to unity,0.0
937,Bulgarians use ‘speed dating’ to know migrants,0.2670305073261261
938,"Budapest, Kiev at odds over education law",0.0
939,Macron launches second round of reforms,0.0
940,"Robbers deprive travel agent of more than Rs300,000 in red zone",0.1644069105386734
941,Aaqib shocked at Pakistan’s poor show in SL Tests,0.4293517470359802
942,"Brexit talks in ‘disturbing deadlock’, says EU official",0.0
943,Ireland to make Test debut against Pakistan next year,0.3034748435020447
944,"Man, woman facing honour killing rescued near Larkana",0.0
945,FBR launches income tax awareness drive,0.0
946,"US-Canadian couple, three children freed from terrorist custody in Kohat",0.0
947,Sharif set to skip court proceedings today,0.0
948,US sends high-level delegation in move to repair relations,0.057088978588581085
949,Dar’s counsel finds ‘tampered record’ during trial,0.0
950,Cabinet body okays import of 100MW from Iran,0.0
951,Irsa fears unusual water shortage for Rabi crop,0.0
952,Journalist gunned down in Swabi,0.0
953,"Trump praises Pakistan, hopes cooperation will continue in future too",0.1638067066669464
954,Tareen’s counsel describes SC query as ‘difficult’,0.0
955,PML-N probe committee on Khatm-i-Nabuwwat oath issue finalises report,0.0
956,Pakistan hope to subdue rejuvenated Sri Lanka in ODI rubber,0.0
957,PPP moves bill in Senate to amend new election law,0.0
958,No other govt has served south Punjab the way PML-N has: Shahbaz,0.0
959,Rescued captives fit to travel but destination undecided: official,0.164500430226326
960,"Pressure on external, fiscal accounts to persist: State Bank",0.0
961,Massive jump in fresh sovereign guarantees,0.0
962,Bank transaction tax fueling cash economy,0.0
963,CPEC shifting gears to industrial parks,0.0
964,SBP cracks the whip on money changers,0.0
965,Reserves fall by $91m,0.0
966,Canada seeks more bilateral trade with Pakistan,0.0
967,Exports of services increase by 5pc,0.0
968,No forward bloc in PML-N: Nisar,0.0
969,WHO delegates impressed with security in Pakistan,0.09305296093225479
970,"NYC, London police taking fresh look at Weinstein sex abuse allegations",0.0
971,Resolution berates Rana Sana’s remarks,0.0
972,Nawaz moves SC against 'illegal' filing of multiple NAB references,0.0
973,Quiz: How well do you know Nusrat Fateh Ali Khan?,0.013888890855014324
974,Gunned down Swabi journalist was involved in property dispute: police,0.0
975,IMF's Lagarde urges leaders to find ways to spread wealth,0.07981495559215546
976,"Japan's Kobe Steel scandal spreads, 500 firms affected",0.0
977,South Africa court clears way for Zuma graft prosecution,0.0
978,Rescued Canadian-American family leaves Pakistan: officials,0.0
979,Harvey Weinstein allegedly preyed on Aishwarya Rai too: reports,0.0
980,Pakistan Army describes freeing Canadian-American couple from terrorists,0.11762242019176483
981,Taylor Swift is gearing up to launch her own social media platform,0.5238549113273621
982,Arab standoff looms over Unesco leadership vote,0.0
983,Nato chief urges US and Turkey to 'sit down and find solutions',0.0
984,"Islamabad drama staged to protect Sharifs from accountability, says Imran",0.0
985,Answering the call of the wild: My adventure trip to Chutok in Balochistan,0.5666371583938599
986,"Pakistani, Afghan refugees introduce French town to cricket",0.3576819598674774
987,ISPR should refrain from commenting on state of the economy: interior minister,0.0
988,Misogyny & work,0.07964282482862473
989,Economist's report marks Karachi as most unsafe city in world,0.0
990,Qatar official hits back at criticism over 2022 World Cup,0.0
991,China wins International Nautical Competition held at Karachi Harbour,0.8444273471832275
992,More US advisers will help break Afghan war stalemate: Gen Joseph Votel,0.0
993,Australia tightens English requirements for foreign students,0.0
994,Weekend Grub: The Bikers Cafe will be a surprise hit with beef lovers in Karachi,0.22336888313293457
995,The political culture of legal defiance,0.0
996,Plot allotted to chief justice puts CDA in a bind,0.0
997,Consultancy on Fata reforms a moneymaking affair,0.0
998,Military’s view of the economy,0.021308671683073044
999,"Nawaz, Maryam, Safdar's indictment postponed to Oct 19 after lawyers attempt to gatecrash court",0.0
1000,"There's more to Dr Asfi than 'the romantic element', says Ahad Raza Mir of Yakeen ka Safar",0.9631665349006653
1001,Footprints: paradise in neglect,0.07484480738639832
1002,Whither feminism?,0.3725847601890564
1003,"Army is a national institution, says ISPR chief",0.3519406318664551
1004,"British jihadi ‘White Widow’ killed by US drone, says daily",0.0
1005,Crises past and present,0.14927539229393005
1006,"Floods and landslides kill 43, leave 34 missing in Vietnam",0.0
1007,"Brexit talks deadlock on cash, EU eyes move by December",0.024751266464591026
1008,"S. Korea, China renew $56 bn currency swap deal despite diplomatic tensions",0.0
1009,'Death by overwork': occupational hazard for Japan's media,0.1845303773880005
1010,"Policeman killed, 3 others injured in Quetta firing",0.0
1011,Child marriage bill,0.0
1012,"Samsung Electronics CEO resigns, even as record profits expected",0.0
1013,US pulls out of Unesco over ‘anti-Israel’ bias,0.0
1014,‘Poorly-handled’ vaccine blamed for three minor girls’ death,0.0
1015,Everything you need to know about the kidnapping and recovery of Caitlan Coleman and Joshua Boyle,0.2148815393447876
1016,"Days after FIFA ban, Hayat faction member announces football event",0.026866037398576736
1017,Bhutta’s late goal helps Pakistan draw 2-2 with Japan,0.13350807130336761
1018,UK Islamic school guilty of ‘gender discrimination’,0.0
1019,India eyes airport in Lanka near Chinese outpost,0.0
1020,India’s top court delays ruling on Rohingya deportation,0.0
1021,Uber drivers in London divided over ban threat,0.0
1022,‘Knifeman aide’ remanded in Karachi police custody for questioning,0.0
1023,A-level students can apply to medical colleges across Pakistan,0.0
1024,Is Punjab ready to tackle smog this year?,0.16750946640968323
1025,Unrepaired Chiniot road forcing students to drop out of schools,0.0
1026,Girls school in Toba Tek Singh wins international award,0.025798210874199867
1027,Baltistan through my lens,0.6828367710113525
1028,India-Australia T20 series drawn after third match abandoned,0.0
1029,Karachi least safe in 60 world cities: report,0.16607621312141418
1030,Italian luxury villa seized in FIFA World Cup bribery case,0.0
1031,Starvation claims lives of thousands of penguins,0.08465568721294403
1032,Stocks touch one-year low despite foreign buying,0.0
1033,Wonder Craft: Ice cream stick arrow bookmark,0.0
1034,"Trump launches new Iran strategy, leaves nuclear deal hanging",0.0
1035,UK army chief acknowledges Pakistan’s role in fight against terrorism,0.3172912895679474
1036,"Fore­ign Office unsure about visits by Mattis, Tillerson to Pakistan",0.0
1037,Baghdad launches operation to retake Kirkuk from Kurds,0.0
1038,Former French minister elected Unesco chief,0.0
1039,Only judges to head new accountability commission,0.0
1040,Journalist’s killing: Taliban claim contrary to FIR contents,0.0
1041,SC to take up plea for open trial of IHC judge facing charges,0.0
1042,Caitlan Coleman’s parents angry at son-in-law,0.0828513652086258
1043,PSO receivables hit all-time high of Rs302.5bn,0.0
1044,UAE for strengthening economic ties with Pakistan,0.0
1045,"Seven oil, gas blocks lying dormant: KP",0.0
1046,PIA’s annual loss soars to Rs45bn,0.0
1047,Shahid Ashraf Tarar appointed World Bank executive director,0.011013883166015148
1048,"China FDI at two-year high as manufacturing, hi-tech boom",0.0
1049,Story Time: An alien friend,0.9539128541946411
1050,Story Time: The treasure hunt,0.27158626914024353
1051,Iranians mock 'ridiculous' Trump speech,0.0482855848968029
1052,"Stranger Things 2 just released its final trailer and honestly, we're terrified",0.9923835396766663
1053,'Democracy has nothing to fear from Pakistan Army': DG ISPR,0.0
1054,7 killed in Kenya high school shooting during raid,0.0
1055,Ahsan Iqbal responds to ISPR clarification with 'message of hope',0.0
1056,Woman named to head sports federation in Saudi Arabia,0.0
1057,Catalan talks with Spain 'would aim at independence',0.0
1058,Hafiz Saeed to be kept in house arrest under MPO ordinance,0.0
1059,Asif Zardari cancels increase in Sindh ministers' salaries,0.0
1060,Academy considers expelling disgraced Harvey Weinstein,0.0
1061,"2 children slain, 3 injured in cross-LoC firing by Indian Army",0.0
1062,"Nothing wrong with army chief commenting on the economy, Khursheed Shah says",0.0
1063,British curators restore century-old films essential part of early cinema history,0.2933099567890167
1064,"Anil Kapoor and daughter, Sonam will be sharing the big screen for the first time",0.1830543428659439
1065,Book review: Guinness World Records 2018,0.528509795665741
1066,"PM Abbasi inaugurates first 'dirty cargo' terminal, says democracy necessary for development",0.0
1067,Movie review: The Lego Ninjago Movie,0.14067989587783813
1068,Is IS actually bad? UnIslamic?,0.08843763917684555
1069,Sense returns to Pak-US relations,0.0
1070,Channing Tatum turns superhero for upcoming Marvel movie Gambit,0.658550500869751
1071,US not to forget Pakistan’s help in rescue operation,0.0
1072,Family freed from Taliban in Pakistan arrives in Canada; says 1 child killed in captivity,0.1899864226579666
1073,Weightlifter Maryam Nasim hopes to represent Pakistan internationally one day,0.09393732249736786
1074,Ainak Wala Jinn actress Nusrat Ara Begum passes away,0.2121594250202179
1075,What do the women in our ads usually do?,0.46487560868263245
1076,"Kashmir man, suspected to be 'top militant', killed by Indian troops",0.0
1077,The growing khaki shadow,0.24431486427783966
1078,‘Regulators need to develop global cyber security standards’,0.0
1079,"Rumman, Hasan star as SL fumble in run chase",0.022625749930739403
1080,US stance on auto industry sows more doubt about Nafta overhaul,0.0
1081,Sri Lanka set to reconsider playing Lahore T20,0.0586731992661953
1082,"Duminy, Johnson, Mathews among foreign players joining 2018 PSL",0.5380499362945557
1083,"Shakib, de Villiers back in ODI spotlight",0.0
1084,Karthik recalled for NZ one-dayers,0.0
1085,Nadal faces Federer in classic Shanghai decider,0.0
1086,Two killed for honour,0.0
1087,ATC summons MQM’s Rauf Siddiqui in Baldia factory fire case,0.0
1088,Pre-arrest bail granted to three jail officials,0.0
1089,Shahbaz for ‘credible’ accountability set-up,0.0
1090,Men who abused children with special needs say they were 'disciplining' them,0.0
1091,Court seizes Musharraf’s Rs1m surety bonds,0.0
1092,Probe launched into journalist’s killing,0.0
1093,ESSAY: THE MAN WHO BECAME A MOVEMENT,0.12943996489048004
1094,Cotton price falls on profit-taking,0.0
1095,Cambodian strongman shows power of China’s cash,0.3437480628490448
1096,Indian state revokes order to check Monsanto GM cotton,0.0
1097,Military says security linked to economy,0.0
1098,"Senior citizens, widows upset about 10pc tax on NSS profits",0.0
1099,COLUMN: WHO IS THIS FAZL-I-HAQQ?,0.31860145926475525
1100,Why religion is here to stay and science won’t destroy it,0.32857033610343933
1101,From poor harvests to a lack of property rights: The struggles of Sindhi rural women,0.035325437784194946
1102,IS on verge of defeat in its Syrian bastion,0.0
1103,PTI seeks improvement in existing NAB laws,0.0
1104,"UK army chief briefed on Raddul Fasad, border management",0.15825165808200836
1105,FPCCI defends army chief’s remarks about economy,0.0
1106,"Clash among institutions dangerous for country, says PPP leader",0.0
1107,"IMF, WB push back against globalisation’s detractors",0.2757401466369629
1108,Zardari stops raise for Sindh legislators,0.0
1109,Child kidnapped from Quetta recovered,0.0
1110,"Protester, policeman killed in held Kashmir",0.0
1111,"CPNE, APNS urged to help protect journalists",0.0
1112,Brokers demand Rs20bn fund to revive stock market,0.0
1113,Political headwinds pull index down,0.0
1114,"IMC to discontinue Corolla XLi, GLi",0.0
1115,More developing countries become commodity-dependent,0.0
1116,PPP asks Dar to resign,0.0
1117,"US, Pakistan to hold frank talks, says interior minister",0.0
1118,FICTION: SECRETS IN THE WOODS,0.4923076331615448
1119,SPORTS DIARY: Women hockey team training for Asian Challenge Cup,0.09708676487207413
1120,AWARDS: THE ‘ISH’ FACTOR,0.522808313369751
1121,"Coup, revolution and mistrust: Significant moments in Iran-US relations",0.20519505441188812
1122,Ali Xeeshan was the highlight of a solid night of fashion on PLBW Day 1,0.9528922438621521
1123,Terms of re-engagement,0.26538780331611633
1124,CRICKET: STAR-CROSSED CAPTAINCY,0.643244206905365
1125,Hindu mob snatches 51 cows from Muslim family in Rajasthan,0.0
1126,Azad Jammu and Kashmir ─ Pakistan's treasure chest of rubies,0.0
1127,King Salman welcomes Trump's firm approach to Iran,0.0
1128,"Imran threatens to hold 'massive' rally if PML-N continues to 'malign judiciary, army'",0.0
1129,"Pakistan, Iran sign MoU for improved border management",0.0
1130,Prime suspect arrested in Karachi 'knife attacks': police,0.0
1131,Fashion designer Deepak Perwani among new MQM-P members,0.02261195331811905
1132,Chief justice urges for a judicial system in which women can speak openly,0.0
1133,"Taliban reject rape, murder claims of freed Canadian hostage",0.0
1134,FICTION: A HANDMAID’S TALE,0.5175163149833679
1135,Motion picture Academy kicks out disgraced Hollywood mogul Harvey Weinstein,0.0
1136,'Hell on Earth': California fire toll rises to 38,0.0
1137,US-backed force announces 'final phase' of battle for Syria's Raqa,0.0
1138,‘Rowdy’ lawyers booked,0.0
1139,NARRATIVE ARC: CROSSING CULTURAL DIVIDES,0.07430210709571838
1140,"Army says battle for Philippine city to end soon, 1,000 dead",0.0
1141,20 dead as  huge truck bomb rocks Somali capital,0.0
1142,Iraqi troops in armed standoff with Kurd forces,0.0
1143,US drone kills 14 IS militants in Afghanistan: officials,0.0
1144,"After 883 years, Cistercian monastery to close in Germany",0.0
1145,Four die as plane crashes off Ivory Coast,0.0
1146,"Austrian voters concerned about immigration, Islam",0.0
1147,N. Korea readies missile launch ahead of America-S. Korea drill,0.0
1148,Bangladesh top judge accused of corruption,0.09148835390806198
1149,China Communist Party agrees to amend constitution,0.0
1150,4 FC personnel martyred in Kurram Agency blast,0.0
1151,"From cinema hoardings to surrealist art, this man's journey proves some are born to make art",0.9107437133789062
1152,SMOKERS’ CORNER: IS HISTORY REPEATING ITSELF?,0.11852549761533737
1153,Much ado,0.3856290876865387
1154,Bob Weinstein says he had no idea his brother Harvey is the predator he's accused of being,0.0
1155,Mata Hari’s hometown opens ‘the Myth and the Maiden’ exhibition on her life,0.24023962020874023
1156,Fierce winds stir deadly California wildfires as teams search for victims,0.0
1157,India down Pakistan to top Asia Cup pool,0.14713358879089355
1158,Rupee downslide continues,0.0
1159,Establishing stock exchanges for SME financing,0.0
1160,Where do stockbrokers’ allegiances lie?,0.0
1161,The tricky tangle of security and business,0.0
1162,Addressing Pakistan’s modern slavery problem,0.0
1163,Small slice for poor in Pakistan's growing economic pie,0.0
1164,Malik urges Pakistan to trust in youth on eve of second ODI,0.2969551682472229
1165,Bank investments rise by 13.07pc,0.0
1166,Warner fires salvo to spark Aussies for Ashes battle,0.7477719187736511
1167,Diplomacy with N. Korea to continue until ‘first bomb drops’: Tillerson,0.0
1168,Sharapova wins first WTA title since drugs ban,0.0
1169,Federer brushes aside Nadal for Shanghai title,0.2518472671508789
1170,"Rooney rides to Everton’s rescue, Gabbiadini saves Saints",0.17524081468582153
1171,Better team combination earned first ODI win for Pakistan: Sallu,0.30223897099494934
1172,"Tough day for HBL, UBL in Quaid Trophy",0.0
1173,China expels former justice minister from party for graft,0.04898935928940773
1174,India to close colonial-era military farms,0.0
1175,Green banking gets ready to take off in Pakistan,0.0
1176,View from abroad: Waiting for freedom,0.206163227558136
1177,"De Kock, Amla flay Bangladesh in record-breaking win",0.0
1178,Nobel economist Thaler says he’s nervous about stock market,0.0
1179,Nawaz Sharif distances himself from Safdar’s anti-Ahmadi remarks,0.0
1180,Choosing ‘champions’ in a protectionist world,0.02639183960855007
1181,Islamabad summons New Delhi's envoy to protest against ceasefire violations by Indian forces,0.0
1182,'I am not a lota',0.07321576029062271
1183,Four-nation group on Afghanistan to meet in Muscat today,0.10356438159942627
1184,"‘Missing’ Turkish teacher, wife deported",0.0
1185,Safdar accuses JIT of humiliating him,0.0
1186,CJP hints at promoting ‘non-traditional ways’ for speedy justice,0.0
1187,"Pakistan, Iran vow not to allow use of their soil for terrorism",0.0
1188,Uniform cost of gas connections within 5km of new well-heads proposed,0.0
1189,No threat to democracy: Ahsan,0.0
1190,"In North Korea, entrepreneurs thrive",0.1668984293937683
1191,"Those talking against army are country’s enemies, says Musharraf",0.0
1192,World Bank asked to rectify error about loan payable by Pakistan,0.0
1193,PIA pilot fined for violating safety rules,0.0
1194,Millions across globe still suffer pangs of hunger,0.0
1195,A balancing act to keep IMF at bay,0.0
1196,Tapping potential for agri trade,0.0
1197,Holding the wrong end of the stick,0.019505592063069344
1198,How we can nourish food SMEs,0.0
1199,Fertiliser off-take jumps in Kharif,0.0
1200,‘Objective analysis’ or ‘an absurdity’? Life as Trump’s top economist,0.0
1201,‘Proposed Sindh law will muzzle freedom of speech’,0.0
1202,"Fashion designer Deepak Parwani, other notables join MQM-P",0.0
1203,Police claim arrest of Karachi ‘knifeman’ in Mandi Bahauddin,0.0
1204,IHC seeks reports in ‘dead’ Drap officer’s case,0.0
1205,"30 killed as wildfires rage in Portugal, Spain",0.1307196468114853
1206,The doctor brides of Pakistan: Fact or myth?,0.20850984752178192
1207,Iraqi forces seize territory from Kurds in independence dispute,0.0
1208,In pictures: Somalia's 'deadliest attack ever',0.0
1209,Apple slams Qualcomm suit seeking iPhone ban in China,0.0
1210,Dar says govt achieved revenue collection targets in first quarter of FY17-18,0.0
1211,Pakistani director Roomi Insha passes away,0.3118910789489746
1212,"Worn down by censors, Iran's Facebook shuts down",0.0
1213,Liaquat Ali Khan: The founding father of Pakistan's state policies,0.35730335116386414
1214,Quetta court asks drug authority to cancel medicine firm's licence for selling counterfeits,0.0
1215,Thousands worldwide respond 'me too' to actress's Twitter prompt on sexual abuse,0.0
1216,Nadeem Nusrat parts ways with Altaf Hussain: reports,0.0
1217,PTI chief to appear 'voluntarily' before ECP on Oct 26,0.0
1218,"Army chief has right to comment on country's economy, says Abbasi",0.0
1219,Suspected US drone strikes near Kurram Agency kill 5,0.0
1220,Pakistan elected as member state of UN Human Rights Council,0.0
1221,"Constitutional requirement being flouted by delaying NFC Award, says Murad",0.09181348234415054
1222,"Will burn down cinema halls if Padmavati distorts history, 'dishonours' queen: Rajput clan",0.0683855190873146
1223,Philippine troops kill IS leader during battle to reclaim Marawi,0.0
1224,"Unions condemn killing, disappearances of journalists in FATA, KP",0.01881965436041355
1225,ECP suspends 261 lawmakers for non-disclosure of financial statements,0.0
1226,PML-N MPA’s son manhandles THQ hospital medical superintendent,0.0
1227,PTI to seek govt stance on Khatm-i-Nabuwat,0.0
1228,Separate wards to be set up for senior citizens at hospitals,0.0
1229,‘JUI-F creating hurdles to Fata-KP merger’,0.0
1230,Civil-military squabbling,0.18317662179470062
1231,ISKP: another emerging giant?,0.04826009273529053
1232,Sleepless in Modi’s economy,0.0
1233,4 best wisecracks from Kumail Nanjiani's SNL debut performance,0.7352186441421509
1234,Graft cases: Accountability hearing against Dar adjourned until Oct 18,0.0
1235,‘Decapping policy’ blues: Delay in extra funding leaves PEF-backed schools in the lurch,0.0
1236,Austrian ‘whizz-kid’ projected to triumph in election,0.0
1237,Lok Virsa reopens Bali Jatti Rooftop Theatre with a musical tribute to Reshma,0.20149725675582886
1238,The man Jinnah called his right hand,0.1950608789920807
1239,"Imran backtracks on 100,000 pounds statement, submits new documents to SC",0.0
1240,PTI foreign funding case: ECP to scrutinise party finances,0.0
1241,Day 2 at PLBW was a very pretty flashback,0.5511265993118286
1242,Why did Chain Aye Na and Salute flop at the box office? The directors explain,0.46020403504371643
1243,"Somalia's 'deadliest attack ever' kills 276, injures 300",0.0
1244,Catalan leader's letter doesn't clarify independence status,0.0
1245,Clinton claims WikiLeaks blunted impact of vulgar remarks by Trump on tape,0.01820075884461403
1246,Austria’s conservative shift opens path to power for far right,0.025273986160755157
1247,Trump hostility set to deepen Iran power struggles,0.015898140147328377
1248,Wildfires kill 34 in Portugal and Spain,0.0
1249,Three killed as Storm Ophelia batters Ireland,0.05866243690252304
1250,"EU defends Iran deal despite Trump, appeals to US Congress",0.0
1251,US Army sergeant Bergdahl pleads guilty to desertion,0.0
1252,Karachi Whites eye first Quaid Trophy win,0.0
1253,US court rejects Guantanamo detainee’s appeal,0.0
1254,Israel uncovers first public structures from Jerusalem’s Roman period,0.23065075278282166
1255,IS’s S.E. Asia chief killed in Philippines,0.0
1256,Afghan forces seize explosives-packed car near Kabul,0.0
1257,Somali bombing toll hits over 300,0.0
1258,Afghan man convicted of bombing NY neighbourhood,0.0
1259,Punjab police reluctant to shift suspected ‘knifeman’ to Sindh,0.0
1260,Drug inspectors allow sale of fake medicines,0.0
1261,‘N’ trying to make back-door contacts: Zardari,0.0
1262,"18 poachers torture wildlife officials, hold DO hostage",0.0
1263,Third prosecution witness testifies against Dar,0.0
1264,Indonesian fans mourn death of goalkeeper after mid-game collision,0.0992901548743248
1265,"Scientists witness huge cosmic crash, find origins of gold",0.05749231576919556
1266,Stokes’ tour in jeopardy as police call up key witnesses,0.29520073533058167
1267,Punjab govt dismisses advocate who slapped police official outside court,0.0
1268,Khawaja hits out at Aussie selection policy,0.8559208512306213
1269,Police say wearing new uniform is a ‘miserable’ experience,0.06886512041091919
1270,Teenage girl stabbed by unidentified person in Karachi: police,0.0
1271,Lahore High Court directs govt to confirm deportation of Turkish family,0.0
1272,Muscat moot breaks the ice on stalled Afghan talks,0.03285844624042511
1273,NA panel approves extension of PHC jurisdiction to Fata,0.0
1274,"If Taj Mahal is built by traitors, so is Red Fort, politician tells Modi",0.0
1275,Over Rs400bn irregularities found in road projects,0.0
1276,Balochistan tells SC it never promised Quetta blast victims heirs govt jobs,0.0
1277,Obituary: Ex-chief justice Ajmal Mian dies at 83,0.0
1278,Girl injured in ‘knife attack’ in Karachi,0.0
1279,No need for IMF at the moment: Dar,0.0
1280,‘Better infrastructure to boost trade with Kabul’,0.0
1281,Government plans to curb urban migration,0.0
1282,Bailout expectations lead to stock market rally,0.0
1283,Financing framework for dealing with climate change unveiled,0.38286522030830383
1284,"US, Japan to sort out thorny trade issues",0.2433972954750061
1285,Global steel demand growth to slow next year,0.0
1286,Canada to cut small business tax rate to 9pc after backlash,0.0
1287,"Spurs tackle Real, City host in-form Napoli",0.20394733548164368
1288,"Amir most challenging bowler I have faced recently, says Kohli",0.2537495791912079
1289,"KDA leased out plazas at throwaway prices, PA told",0.0
1290,"Pakistan wants to cooperate in bringing peace to Afghanistan, NSA Janjua tells British envoy",0.0
1291,The Kim analogy for Modi,0.0
1292,"SC notes inconsistencies in Imran's money trail regarding 100,000 pounds",0.0
1293,I'm a Pakistani inmate at Guantanamo and here's why I'm on hunger strike since 2013,0.4175224006175995
1294,Is Riz Ahmed going to be the new Hamlet in Netflix's upcoming production?,0.1693335771560669
1295,Multan woman handed death sentence for husband's murder,0.0
1296,Quetta's Sana Gharshin hopes art and artists will find greater appreciation,0.9433226585388184
1297,Nomi Ansari's colourful signature shines the brightest on PLBW Day 3,0.41998982429504395
1298,Karachi likely to host two PSL matches in 2018,0.0
1299,PTI highlights critical 'flaws' in proposed accountability bill,0.0
1300,"UN says 582,000 Rohingya have now crossed into Bangladesh",0.0
1301,Qatari man arrested at Lahore airport while trying to smuggle 9 falcons worth Rs50m,0.0
1302,"US drones strikes did not target Pakistani territory, claims Khawaja Asif",0.0
1303,Shoaib Mansoor's trailer for Verna is out now!,0.22645752131938934
1304,Two tribal journalists freed after a day of captivity,0.0
1305,"Maryam meets Hamza, Shahbaz Sharif at Model Town residence",0.0
1306,"Cocaine is restaurant industry's 'dirty little secret', says superstar chef Gordon Ramsay",0.17598019540309906
1307,Special Report: Darkness Descends 1977-1988,0.19505594670772552
1308,LHC takes up contempt of court petition against govt for deporting Turkish couple,0.0
1309,"As Xi ascends, will economic reforms finally take off?",0.0
1310,Miles to go,0.41369304060935974
1311,"Let nobody's opinion define who you are, says Mahira as she's announced L'Oréal spokesperson",0.24318858981132507
1312,Transgender activist Kami Sid is gearing up for her drama debut with Dil-e-Nadan,0.6506586670875549
1313,Panama Papers journalist killed in Malta car bomb,0.02577514387667179
1314,Mufti Qavi appears before court in Qandeel murder case for the first time,0.0
1315,Woman gives birth outside Raiwind hospital after being refused entry by staff,0.0
1316,3 companies offer to search for Malaysia's missing MH370 plane,0.0
1317,Keeping it complex,0.49524933099746704
1318,Turkish saga: defying the courts,0.0
1319,US-backed forces take Raqa hospital from IS,0.0
1320,Sonam Kapoor wants gossip sites to stop pitting women against each other,0.09004898369312286
1321,Paktia police chief among 32 killed in attacks on Afghan police centre,0.0
1322,5 killed in fourth drone strike on Pak-Afghan border,0.0
1323,A hospital on strike,0.0
1324,Florida declares emergency over white supremacist event,0.0
1325,Mawra Hocane just signed Hum TV's latest pre-partition period drama,0.9581084847450256
1326,84 lawmakers barred from entering Punjab Assembly after ECP suspension,0.0
1327,Senior separatists detained as Madrid piles pressure on Catalonia,0.0
1328,"Misbah, Razzaq welcome SLC decision",0.0
1329,Italy to face Sweden in 2018 World Cup playoff,0.0
1330,We will play ICC leagues only if India face Pakistan: Sethi,0.0
1331,Pakistan offers lowest bid for Iraq’s rice tender,0.0
1332,Pakistan face Malaysia in first super four match today,0.0
1333,Arthur urges players to maintain momentum,0.6777150630950928
1334,Iraqi forces take Sinjar from Kurds,0.0
1335,Unfit Amir named in T20 squad for Sri Lanka series,0.0
1336,"UK may face deadly attack ‘in just days’, says MI5 chief",0.0
1337,"Minibus driver, conductor beat passenger to death in Karachi",0.0
1338,"582,000 Rohingyas have crossed into Bangladesh, says UN",0.0
1339,"Israel advances plans for 1,300 West Bank settler homes",0.04476144537329674
1340,Catalans rally against separatist leaders’ detention,0.0
1341,"Wildfire toll hits 41 in Spain, Portugal; rain brings respite",0.0
1342,IS loses emblematic Syria stronghold Raqa,0.1006292924284935
1343,"Taj Mahal is safe, claims UP chief minister",0.0
1344,Son of slain Malta whistle-blower assails ‘complicit’ PM,0.0
1345,"10 years on, no headway in Karsaz blasts investigation",0.0
1346,"China tries to reassure foreign companies, promises openness",0.0
1347,Twin attacks kill 71 in Afghanistan,0.0
1348,"Mexico, Canada poised to push back over US Nafta demands",0.0
1349,"Commission can probe Tareen’s assets, suggests SC",0.0
1350,Oil market nervous on Iraq-Kurdistan crisis,0.0
1351,Senate body tells police to nab elusive Karachi ‘knifeman’ soon,0.0
1352,Reforms body seeks share for Fata from NFC,0.0
1353,"Import duty on eatable, luxury items raised by up to 50pc",0.1610313504934311
1354,Neelum-Jhelum hydel project’s reservoir being filled with water,0.0
1355,"Maryam meets Shahbaz, Hamza amid rumours of differences",0.0
1356,PIA considering selling off ‘missing’ Airbus,0.0
1357,Punjab govt says crucial to keep JuD chief detained,0.0
1358,PTI submits objections to new accountability law,0.0
1359,Law lacks mode of service of tax notices,0.0
1360,"Bajwa back home after ‘quiet’ visit to Saudi Arabia, UAE",0.0
1361,Serious rights concerns persist in Pakistan: EU,0.0
1362,Four Excise officials held on graft charges,0.0
1363,Fresh duties to cut import bill by up to $2bn,0.0
1364,Disputed penalty on LNG terminal goes to arbitration,0.0
1365,Borrowing for budgetary support goes up 27pc,0.0
1366,‘Gwadar to become world’s most modern city’,0.21000716090202332
