date,text,link,heading
"May 01, 2018 08:30pm","A new scan of the Indian Ocean floor for the , has searched nearly 80,000 square kilometers (31,000 square miles) since January without finding any sign of the wreckage. But the company looking for the plane, which has been missing for more than four years, said it is still determined to find it.,This comes despite earlier hopes that a 25,000-square-kilometer (9,650-square-mile) area most likely to contain the missing aircraft had been identified.,Ocean Infinity, the American technology company conducting the latest search, said in an update on Monday that it had scanned up to 1,300 square kilometers (500 square miles) per day since launching its mission far off the west coast of Australia in late January. It has searched both inside and outside an area identified by Australian authorities.,“Whilst it’s disappointing there has been no sign of MH370 in the Australian Transport Safety Bureau search area and further north, there is still some search time remaining,” Ocean Infinity chief executive officer Oliver Plunkett said in a statement.,“Everyone at Ocean Infinity remains absolutely determined for the remainder of the search,” he said.,Flight 370 ,, while en route from Kuala Lumpur, Malaysia, to Beijing with 239 people aboard. No transmissions were received from the aircraft after its first 38 minutes of flight, but it is believed to have crashed in the far southern Indian Ocean based on the drift patterns of crash debris that washed ashore on distant beaches.,The governments of Malaysia, China and Australia called off the , in January 2017. The Australian Transport Safety Bureau’s final report on the search conceded authorities were no closer to knowing the reasons for the plane’s disappearance or its exact location.,In January, the Malaysian government pledged to pay Texas-based Ocean Infinity up to $70 million if it could find the wreckage or black boxes of the aircraft within 90 days. Ocean Infinity uses up to eight autonomous vehicles capable of operating in depths up to 6,000 meters (19,685 feet), and Plunkett had launched the search by saying his company had “a realistic prospect” of finding the aircraft.,He said on Monday that its technology had performed “exceptionally well” with “significant amounts of high quality data” collected.,The company’s Seabed Constructor research vessel is stopping in the West Australian port of Fremantle for resupply and crew rotation before returning to the search until it’s forced to quit in the southern hemisphere’s winter.,Plunkett’s statement indicated Ocean Infinity’s search could be halted before mid-June due to weather conditions at sea.",https://www.dawn.com/news/1405004/four-years-on-no-sign-of-missing-mh370-found-in-new-scan-of-indian-ocean-floor,"Four years on, no sign of missing MH370 found in new scan of Indian Ocean floor
"
"May 01, 2018 05:32pm","The Muttahida Qaumi Movement-Pakistan's (MQM-P) Bahadurabad group on Tuesday lashed out at the Pakistan Peoples Party (PPP) as a heated war of words between the two parties escalated further after the latter held a rally in Karachi's Liaquatabad area ─ traditionally an MQM stronghold ─ on Sunday.,During his speech on April 29, PPP Chairman Bilawal Bhutto Zardari, whose party rules the province, held the MQM ─ the party with control over the local government ─ responsible for ""all of Karachi's woes"" and had promised the metropolis would now be ruled by those ""born and raised"" in the provincial capital.,Although Bilawal was born in Karachi, he was brought up in the United Kingdom after his mother and former PPP chairperson Benazir Bhutto left the country in self-imposed exile. ,MQM-P Bahadurabad Convener Khalid Maqbool Siddiqui, addressing a press conference in Karachi, hit out at Bilawal, saying: ""You have done nothing but spread hatred and violence in the city. The people recognise you very well."",""You held a rally in Liaquatabad, which is our [MQM's] centre, knowing that you will not be harmed. Why don't you hold such a rally in Lyari?"" Siddiqui challenged the PPP, asking if Bilawal had anything to say about the notorious Lyari gang wars, which he alleged were engineered by the PPP's ""militant wings"". ,Militancy in Karachi has diminished in the years following the launch of a Rangers operation in 2013. During the operation, the MQM's Nine-Zero headquarters were shut down and the party's alleged militant wing was dismantled.,Lyari gang war leaders have also been rounded up, with the infamous , in the area in 2017, and another leader, ,.,Siddiqui today announced that the MQM would respond to Bilawal's onslaught at FC's Tanki Ground in Liaquatabad on May 5, the venue where the PPP held its rally over the weekend. ,The MQM-P Bahadurabad leader invited all political parties in Karachi, including the Farooq Sattar-led MQM-P PIB rival faction, to come together at the rally in order to reclaim the city. ,""Karachi only progressed when , ruled the city,"" Siddiqui claimed.,Siddiqui also raised questions over Bilawal's ""legitimacy as PPP's chairman"" by pointing out that the party had a dynastic structure.,Siddiqui also addressed MQM's breakup with the party's founder, saying that his party members had ""stood by their leader through thick and thin"" but abandoned him in the national interest. ,The party split after founder Altaf Hussain made anti-Pakistan remarks in August 2016, leading to an attack on the offices of a local media group. The Rangers took MQM leaders into custody overnight, following which Farooq Sattar announced the next day that the party was sidelining Hussain, thus leading to the formation of the MQM-P. ,The MQM-P has since then fallen to infighting which became most apparent during the Senate elections this year, causing the Pakistan wing of the party to be split further into two groups, the Bahadurabad faction and the PIB Colony faction. ,In April, Punjab Chief Minister Shahbaz Sharif ─ , ─ met Siddiqui and other party members at the Bahadurabad group's office, after which both leaders held a joint press conference. The PML-N president called for all parties to work together for the betterment of Karachi, vowing to turn into ""the New York of South Asia"" if his party was elected to power in the upcoming election. ",https://www.dawn.com/news/1405000/mqm-p-to-respond-to-ppps-challenge-with-may-5-liaquatabad-rally,"MQM-P to respond to PPP's challenge with May 5 Liaquatabad rally
"
"May 01, 2018 06:20pm","President Donald Trump on Tuesday said it was “disgraceful” that a list of questions, which the special counsel investigating , wants to ask him, have become public.,According to a ,, special counsel Robert Mueller has given a list of almost four dozen questions to lawyers for Trump as part of his investigation into Russian meddling in the 2016 election and whether Trump obstructed justice,.,The questions range from Trump’s motivations for , to contacts Trump campaign officials had with Russians.,Trump tweeted on Tuesday that it is “so disgraceful that the questions concerning the Russian Witch Hunt were ‘leaked’ to the media. No questions on Collusion. Oh, I see...you have a made up, phony crime, Collusion, that never existed, and an investigation begun with illegally leaked classified information. Nice!”,			,Trump says the investigation is a “witch hunt” and insists his campaign did not collude with Russia.,Although Mueller’s team has indicated to Trump’s lawyers that he’s not considered a target, investigators remain interested in whether the president’s actions constitute obstruction of justice and want to interview him about several episodes in office. The lawyers want to resolve the investigation as quickly as possible, but there’s no agreement on how to do that.,Many of the questions obtained by the , center on the obstruction issue, including Trump's reaction to Attorney General Jeff Sessions’ recusal from the Russia investigation, a decision Trump has angrily criticised.,Trump lawyer Jay Sekulow declined to comment to , on Monday night, as did White House lawyer Ty Cobb.,The questions also touch on the Russian meddling and whether the , in any way. In one question obtained by the ,, Mueller asks what Trump knew about campaign staff, including his former campaign chairman Paul Manafort, reaching out to Moscow.,Mueller has brought several charges against Manafort, but none are for any crimes related to Russian election interference during the 2016 campaign. And he has denied having anything to do with such an effort.,The queries also touch on Trump’s businesses and his discussions with his personal lawyer, Michael Cohen, about a possible Moscow real estate deal. Cohen’s business dealings are ,.,One question asks what discussions Trump may have had regarding “any meeting with Mr. Putin”, referring to Russian President Vladimir Putin. Another question asks what the president may have known about a possible attempt by his son-in-law, Jared Kushner, to set up a back channel with Russia before Trump’s inauguration.,Additional questions center on Michael Flynn, Trump’s former national security adviser, who has pleaded , about his discussions on sanctions against Russia with Russian Ambassador Sergey Kislyak during the presidential transition. Flynn is now cooperating with Mueller’s investigators.,“What did you know about phone calls that Mr. Flynn made with the Russian ambassador, Sergey I. Kislyak, in late December 2016?” reads one question. Another asks if there were any efforts to reach out to Flynn “about seeking immunity or possible pardon”.,Flynn was fired Feb 13, 2017, after White House officials said he had misled them about his Russian contacts during the transition period by saying that he had not discussed sanctions.,The following day, according to memos written by Comey, Trump cleared the Oval Office of other officials and encouraged Comey to drop the investigation into Flynn.",https://www.dawn.com/news/1405006/trump-says-leak-of-mueller-questions-regarding-russia-investigation-disgraceful,"Trump says leak of Mueller questions regarding Russia investigation 'disgraceful'
"
"May 01, 2018 05:40pm","PML-N supreme leader Nawaz Sharif on Tuesday rubbished ,, who was earlier reported to have said that he had been duped by Sharif into giving a hard-hitting statement against the army back in 2015.,A section of the electronic media had on Sunday reported that Zardari termed Sharif “far more cunning and opportunistic than we thought”. A day later, a PPP spokesperson had denied that Zardari issued any such statement concerning the disqualified prime minister.,Referring to his , of June 2015, Zardari was quoted as saying by the TV channels that he had been incited by then prime minister Sharif to say so. “I gave the statement after being duped by Nawaz,” he had reportedly said.  ,See: ,Responding to the PPP leader's remarks, Sharif warned him against mud-slinging and distorting historical facts. ,""Was Asif Zardari so naive and innocent that he easily got duped by me?"" Sharif shot back, adding that he had, in fact, sent the former president a message of disapproval following his anti-establishment tirade.,Sharif in his statement recalled that he had even cancelled a meeting scheduled for the next day with Zardari following his speech and wondered why the PPP co-chairman did not speak up earlier about this. ,""Where has he [Zardari] got the idea of uttering the truth now, after three years?"",The ousted premier commented that if Zardari claims he was following Sharif's commands in the past, he should also disclose ""whose puppet he has become now"".,""If he was speaking my language earlier then he should be courageous and reveal whose language he is speaking now,"" Sharif remarked, suggesting to Zardari that he should focus on the upcoming elections instead and read the writing on the wall.,Sharif further said Zardari's differences with former military ruler Gen Pervez Musharraf should not have meant Zardari would go after the entire institution of the military. He said he had placed the conditions of restoration of judges and repealing the 17th amendment to become part of the government and support Musharraf's impeachment.,""[But] who backtracked on the promise? Who betrayed [the other]? Who deviated from written agreements claiming they are 'not Holy Quran or ,'""? Sharif asked in the statement. ,The former prime minister claimed that Zardari knows all too well that the action taken by the National Accountability Bureau against Dr Asim Hussain and other PPP leaders in Sindh was ordered by the director general of Sindh Rangers and that he or the federal government had nothing to do with it. ",https://www.dawn.com/news/1405005/was-zardari-so-naive-that-he-got-duped-by-me-nawaz-responds-to-ppp-leaders-criticism,"'Was Zardari so naive that he got duped by me?': Nawaz responds to PPP leader's criticism
"
"May 01, 2018 06:11pm","From where I sit in my wheelchair, the world seems a pretty insensitive place to a differently-abled person’s plight.,I became paralysed from the neck down following a car accident in 2002 on the Lahore-Islamabad motorway. My sister, who was in the car with me, lost her life on that fateful day.,The subsequent professional nursing care that I received  was severely inadequate. Sandbags and neck collars to stabilise the neck were unavailable at hospitals.,Unable to talk after a badly done operation, my main way of communication was by blinking. To get the attention of sleeping nurses, I would often bite on my ventilator tube to stop the oxygen supply and set off the alarm.,Lack of proper paramedic care left me with little chance of any substantial recovery. But subsequent rehab treatment in Aylesbury, England provided me with a ray of hope, with excellent nursing care and accessibility of wheelchair users to all socioeconomic backgrounds helping in my rehabilitation.,I came back to Pakistan with a renewed sense of hope and determination, and tried to not let circumstances dictate my life.,However, it soon became apparent that I would not be able to enjoy the basic comforts of life due to lack of access to buildings for wheelchair users. ,I was routinely inconvenienced in going to school, clinics, weddings, movies, restaurants, stores, banks etc. due to the lack of ramps and lifts for those in a wheelchair.,Far too often, my access was dependent on whether good Samaritans
  and/or staff would help carry me up the steps.,Never mind the fact that being physically lifted each time created a health hazard for me, as I was exposed to further injuries and paralysis.,I spoke out on , and , media about my story, and the importance of making sure access for the differently-abled was included in building plans.,However, without tangible ways to effectuate my goals, the media and the public’s initial enthusiasm naturally waned with time. ,My impatience grew, and recently, I engaged with a civil advocacy law firm to explore this subject.,Much to my surprise, I discovered that the Lahore Development Authority (LDA) had mandatory tailor-made provisions for differently-abled persons in public buildings.,Regulation 6.2.3 of the LDA Building and Zoning Regulations 2007 , that:,Needless to say, this provision has not been implemented by the LDA, nor has it been adopted by commercial/public buildings and apartments.,Most places do not have ramps for wheelchair users. The seldom presence of wheelchair ramps is often an afterthought and, as a result, poorly designed and promoted.  ,I have yet to see a single toilet within the LDA’s jurisdiction (or otherwise) that accommodates “disabled” persons.,A few restaurants in recent times have been generous to build ramps (or have portable ramps) after I highlighted the issue to them.   ,I authored letters to the LDA on behalf of the marginalised wheelchair community, imploring them to implement their own regulations.,After the initial forwarding of my letter to the concerned department for action, there was the predictable lack of correspondence afterwards.,My impatience reached fever pitch, and I was constrained to personally visit the LDA head office in Johar Town, Lahore. ,Upstairs, my colleagues had to speak on my behalf to the officials, and I was left out of meaningful discourse (barring one official coming down to see me later).,While the officials acknowledged the legitimate grievances to my colleagues, they used insubstantial reasons to justify the lack of past and current enforcement.,This included stating that the regulations did not apply to buildings that were made before 2008 (notwithstanding the fact that the regulations were written as applicable to all buildings irrespective of construction date) and that the enforcement required a lot of surveying man-power, which required extensive preparation and time (notwithstanding the fact that the regulations have existed for 10 years).,We exited the building with a semblance of hope and expectation. However, recent communications with the LDA have been met with muffled concern, as they have showcased lack of urgency on their part.,Apart from sending notices to the buildings identified by us, no documentary evidence has been shared to demonstrate substantial overhaul.,This is notwithstanding the fact that it is an open secret that LDA regulations have been violated for the past decade with impunity, with little to no action taken.,I am cautiously optimistic that the LDA will take concrete action in the near future on my rather simple demands.,Access to buildings in a safe and secure manner is a gateway for wheelchair users in their pursuit of life, liberty and happiness.,This does not just impact quadriplegic wheelchair users such as myself, but also other people having to use wheelchairs, such as persons suffering from amputation, arthritis, cerebral palsy, multiple-sclerosis, post-polio syndrome, back disorders and old-age weaknesses.,The state has systematically made wheelchair users feel invisible,
  unwanted and unwelcome as a part of its fabric.,With the continual lack of facilities for wheelchair users to access buildings, we as a marginalised community have been systematically deprived of meaningful access to basic healthcare, education, employment and enjoyment of life.,With lack of enforcement by bodies regulating buildings over the past decade, one would think that the courts of law would be a decent avenue for enforcement of rights.,However, far too often, public interest petitions seeking for enforcement of differently-abled persons’ rights become muddled with various state entities seeking time to respond. ,This ultimately leads to a slow decay of interest in such cases, with little to no progress.,The last ray of hope, for better or worse, is the LDA developing a conscience and acting on its own volition. We, the wheelchair users, are at the LDA’s mercy.,Access for us is not just about putting in ramps, but without ramps, we have no gateway to a meaningful life.",https://www.dawn.com/news/1405003/my-long-quest-for-wheelchair-accessible-buildings-in-lahore,"My long quest for wheelchair accessible buildings in Lahore
"
"May 01, 2018 08:23pm","Balochistan's Counter Terrorism Department (CTD) on Tuesday announced the arrest of a key suspected militant involved in a series of targeted killings in the city. ,Deputy Inspector General (DIG) CTD Aitzaz Goraya, along with the DIG Frontier Corps (FC), announced that Dr Abdur Raheem Mohammad Shahi, a lead commander of the Lashkar-e-Jhangvi (LeJ), was arrested during an operation conducted yesterday.,DIG Goraya in his statement to the media said, ""The man is suspected of having a hand in the suicide bombings and numerous target killings that took place in ,, Bolan Medical Complex, and the [provincial] IG's office."",A number of weapons were also recovered from the arrested terrorist, he said, adding that the man had a Rs2 million bounty on his head. The CTD official said that efforts are underway and more arrests will be made soon.,According to DIG Goraya, the key suspect’s group members Waliullah, Khalid and Aurangzeb were killed in a police encounter on July 30, 2013; while Shafiq, Siraj, Nadir and other accomplices were killed in an encounter with security forces on August 25, 2015.,The arrested suspect has not taken part in any terrorist activity since 2015 when his accomplices were killed, after which he went into hiding.,The police official said that the suspect has informed them about the militants present in Larkana and Khuzdar. Police teams have been dispatched to those areas to unearth the militant network, he added.  ,Regarding the recent rise in killings of Hazaras, Goraya said, ""Security agencies are working with CTD to unearth the perpetrators behind the killings, for which we have very good and proper leads."",""We have procured the names of those who funded and supported these incidents. Raids are being conducted since last night and these individuals are near arrest, we are hopeful that we will be sharing the good news with you soon [of their arrest]."",The Hazara community has been protesting in Quetta for the past three days over the disproportionate targeting of their community by sectarian terrorists. ,A report released by the National Commission for Human Rights last month stated that at least , and 627 injured in various incidents of terrorism in Quetta during the last five years.",https://www.dawn.com/news/1405009/balochistan-ctd-arrest-target-killer-linked-to-hazara-town-killings,"Balochistan CTD arrest target killer linked to Hazara Town killings
"
"May 01, 2018 08:24am","			,I WAS introduced to the concept of dissent in the 1980s when I overheard a conversation among my father’s friends. They said a group of women had scared Gen Ziaul Haq so much that in a televised address he warned the people not to be misled by these few 200 bourgeois westernised women who were opposing his Islamisation regime. Their half-admiration, and half-amusement at Zia’s fear of women, may well have underestimated the Women’s Action Forum, but the shrewd general and conservatives were right to fear any dissent, however fledgling.,WAF, of which I am a member, went on to spearhead the main opposition to Ziaul Haq’s regime and its discriminatory laws and subsequent military adventures. The point is that dissent is never innocuous, and it should worry the self-serving guardians of the status quo but not those who stand for progress and justice.,Postcolonial scholars and right-wing conservatives oppose enlightenment rights, human rights laws, or modernity for Pakistan and offer religious laws and culture as substitutes. The liberals too, cling on desperately to the compromised heirs of the opportunistic PPP. The defeatist argument is that dissent to achieve equality is too utopian, parochial and ineffective against the powerful establishment, and so, we should just work realistically within the system.,Dissent is the highest form of patriotism.,All three groups miss the point of a new wave of dissent and, therefore, the associated opportunities. Current uprisings in Pakistan confirm that it is not the source, scale or span of dissent that matters but its potential to capture the imagination. It is the depth of subversive promise that makes an idea threatening. It is the unpredictability of causes and the unlikelihood of new subversive actors that creates anxiety and throws the balance of powers off the scale. Usually, these ideas have to do with politics, sex, nation and religion. When dissent speaks in a female voice or with an ethnic minority accent, the anxiety is doubled.,Elected governments are completing their terms. Pulling out the corruption card against them may curb the confidence of the parties but they are resisting and fighting back. This spirit for political autonomy is new and scary, and can no longer be subtle. ,Liberals and conservatives are more agreeable on this electoral independence business. Journalists are risking their lives and careers — not to cover ethnic battlefields but to question civil-military relations.,Judicial activism is likely to be a limited form of heroism. It is not in the Federal Shariat Court but the ordinary courts where judges are weeping over a random post perceived as blasphemous or are offended by the appearance of a heart-shaped Valentine’s Day balloon. Will we even need an FSC if the ordinary courts compete to protect us from moral and political corruption and save Islam? The tension between constitutional rights/freedoms and moral abstractions are untenable and increasing dissent is challenging such contradictions. ,A handful of dissenting bloggers — on the issue of nationalism or religion — trigger anxiety of such overwhelming proportions that one would think they had made constitutional amendments. On the other hand, a law department makes an administrative lapse that would only have meant missing one of the many opportunities to repeat our determined belief in declaring Ahmedis non-Muslims once in five years. Yet, this results in sleepless nights, blood lust, blocked highways and a prescribed witch-hunt.,It was not a glossy Oscar-winning documentary but the defiant Qandeel Baloch who exposed the sham of male honour. She subverted the notion that all victims deserve sympathy because they are always innocent. Instead, Qandeel flaunted her sexual autonomy and represented a post-Zina law moment. Sex is part of national conversations, and sexual harassment is being subverted — from being used as a tool to shame the victim into one that can hold the perpetrator to account. ,Dissent is not betrayal — it is the highest form of patriotism because it wants change within. Dissent is an opportunity for an inclusive conversation rather than fearful rejection. ,Teaching facts rather than fiction about Pakistan’s history, revisiting the ‘war on terror’ agreement and CPEC’s terms and conditions, respecting sexual equality, criticising national leaders, exposing false heroes and seedy celebrities, calling out failed policies … these are all potentially subversive actions. But suppressing information, silencing inquiry and disappearing political activists will only leave wounds untreated. ,Dissent should be considered a form of catharsis towards a more harmonious, consensual future. This can’t be achieved by embracing appeasement or scoring points via blame and slogans. There’s a bitter sweetness in dissent because it’s a painful but peaceful cry of dissatisfaction and demand for change. The sound of dissent is perhaps what was meant in the lyrics of the song by Prince, ‘This is what it sounds like when doves cry’. ",https://www.dawn.com/news/1404927/when-doves-cry,"‘When doves cry’
"
"May 01, 2018 08:05am","WITHOUT doubt, it is the hard labour of millions of men and women that drives our economy forward. ,However, as a society we have failed to improve the working and living conditions of the masses. While unions are hardly as powerful as they once were, it is also true that the state has ignored workplace safety regulations, with the result that many working men and women have lost their lives in horrific industrial accidents that could have been avoided had safety measures been in place. ,The , (in which it is suspected criminal elements were involved in deliberate arson) and the fire at the Gadani ship-breaking yard in 2016 instantly come to mind. ,These are just some of the major examples; workers across this land have to operate in hazardous workspaces on a daily basis. ,The fact is that people are desperate for work and unscrupulous employers exploit this need by making labourers work in unsafe conditions.,As activists have pointed out, governments — federal and provincial — must make occupational safety and health a priority and ensure that working conditions within their jurisdictions are safe. ,This means, of course, ratifying the requisite ILO conventions and legislating where necessary. But beyond the paperwork, enforcement is needed to ensure that workers are operating in spaces that meet legal health and safety standards. ,What is more, labour courts need to be made more active so that they can adjudicate on cases speedily. ,While the system indeed favours big business and only pays lip service to the working classes, it is time those political parties that swear by progressive and egalitarian ideals put their money where their mouth is: it is election year and parties in their manifestos must clearly enunciate what they intend to do to improve the lot of workers. ,Working people are not asking for much; all they want is dignity and respect, safe workplaces and a better future for their children. Surely these are demands the state can meet.",https://www.dawn.com/news/1404917/may-day-reflections,"May Day reflections
"
"May 01, 2018 08:02am","			,WE’LL destroy you. We’ll rain fire and fury on you. We will talk to you. We look forward to talking to you. We have forced you to talk to us. Let the opponents go on with their hundred emotional somersaults. The important thing is to remain sensible, preferably with a smile, while doing your own pirouette, if for no other reason than to keep the rival guessing. ,That’s what Kim Jong-un just did with Donald Trump. The North Korean leader Trump reviled as a nuclear-trigger happy buffoon is being lauded as a potential harbinger of peace in a fraught region of the world. Trump who believes he can discipline anyone with his forbidding military arsenal looks set to lose the mid-term polls for his party. ,Both sides of the Korean Peninsula have heaved a big sigh of relief as has the neighbourhood and beyond. All it took was for the young North Korean leader to ,. The line he crossed is a Cold War relic that has lingered on like the grin of the Cheshire cat, which was the last to vanish. ,The most photographed embrace between the estranged Korean leaders, their globally watched stroll, the watering of a shared tree of blessing and the spontaneous banter, the promise to end nuclear brinkmanship, the resolve to go to the Olympics as a joint team are all stories that have been dreamt and even pondered in South Asia by people in India and Pakistan, together and separately.,There are some obvious similarities and there are very crucial differences between the Korean Peninsula and South Asia. One was divided by the Cold War, the other created by colonialism. A cursory glance at the map would reveal a curious feature. Most countries divided by the Cold War have been reunited. Germany, Vietnam, Yemen come to mind. The Koreas look primed as the next. The fact remains that those divided by colonialism remain estranged, in Africa most notably. Palestine and Ireland are prime examples. ,There are some obvious similarities and some very crucial differences between the Korean Peninsula and South Asia.,One doesn’t have to look too hard to see the obvious similarities and how the Korean situation replicates itself in broad contours in South Asia. For that we need to ignore the historical detail. ,Consider the main similarities that really matter today. Pakistan’s worldview is aligned with China as is North Korea’s, while India looks betrothed to the US-led West not unlike South Korea. The Cold War equation was drastically different in South Asia, when the proverbial boot was on the other foot, when the American and British embassies in Delhi lionised Kashmiri resistance. Today, the main global anchors in South Asia and the Korean Peninsula are almost identical.,We don’t know the essential details of the meeting that took place last week ,. The public face offered a reminder of the 1993 event in Beijing when Narasimha Rao and Li Peng signed the landmark agreement on peace and tranquillity on their borders. Reference to that agreement, handiwork of a typically Chinese draftsmanship, was heard again at the Xi-Modi summit. There was also mention of some kind of cooperation in Afghanistan. ,There is an important event ahead when the Shanghai Cooperation Organisation (SCO) meets in China in June. Indian and Pakistani leaders would be there. But already a far-reaching agreement seems to be in place whereby Indian and Pakistani troops would be for the first time involved in a joint multinational military exercise in Russia to combat terrorism.,The agreement announced by the Indian defence minister masks a philosophy deeper than the fact of sending their troops to a multinational exercise under the aegis of SCO. It is an inescapable fact that both sides would be ,. In other words, they have to first accept that they have a common target, a shared understanding of the foe. That is a formula that seems to go back to the Manmohan Singh and Pervez Musharraf agreement when they decided that their talks would not be derailed by acts of terrorism. Ironies! ,On a larger canvas, the ascendant rulers in Pakistan and India are precisely those that did not want a partition in the first place. But they were vehemently opposed to it not because they believed in inclusive secularism or democracy but because they wanted the entire landmass of India to themselves, one eyeing it as a Muslim empire the other drooling at the prospects of a Hindu hegemony. The RSS and the Jamaat were both opposed to a divided Indian subcontinent and they are both controlling if not directly wielding power in their respective domains today. This is different from the Koreas where both sides that met for a handshake and a landmark photo-op represent the ideas that divided them. To work around those differences is civilised. That is what democracies were meant to do. ,Where there is hope from the Korean Peninsula, there’s not much positive energy trickling through for a South Asian encore. That, however, doesn’t mean there is no need to work for a rapprochement nor that it isn’t doable. Today, Jinnah would be scratching his head with disbelief at the narrow ideas they have imposed on his country to stifle women and random communities. ,Nehru and Gandhi are openly accused of betrayal. It would be news if they weren’t. A few months before his death in 1964, Nehru had said that India wanted a confederation with Pakistan. “But every time we mention it, they get frightened.” ,Consider this: what was so frightening about crossing a demarcation line that nobody on the peninsula saw as terribly helpful? Jinnah saw the need for Pakistan as a last resort. Gandhi accepted it grudgingly. And their admirers don’t see the point even when their dreams are exploding. ",https://www.dawn.com/news/1404923/koreas-and-south-asia,"Koreas and South Asia
"
"May 01, 2018 09:03pm","Pakistan's bowlers got some overs under their belts as Kent captain Joe Denly made an attractive century on the final day of their tour-opener at Canterbury on Tuesday.,Given both Sunday and Monday's play in this four-day fixture had been washed out without a ball bowled, a draw was always the likeliest result.,And Kent were 209 for four in reply to Pakistan's first-innings 168 when, with no prospect for a win for either side, the players shook hands not long before the scheduled close of 6pm local time. Denly was 113 not out.,Together with opener Sean Dickson (74) he put on 160 for the second wicket, after the pair came together at one for one after the early loss of Daniel Bell-Drummond on Saturday.,Their partnership of 127 was a new Kent record for the second wicket against Pakistan, surpassing the 106 shared by Charles Rowe and Chris Tavare at Canterbury back in 1978.,There was no play before lunch on Tuesday after the ground was flooded by a huge downpour on Monday.
But, after extensive work by the ground staff, the match resumed at 2pm local time under sunny and blue skies.,Kent were then 39 for one, with Dickson 24 not out and former England batsman Denly unbeaten on 12.
Denly was the more fluent of the pair early on Tuesday, cover-driving an elegant four off Mohammad Amir.
The Kent skipper went to his fifty in style with a straight six off leg-spinner Shadab Khan.,Denly, who played alongside Amir for the Karachi Kings in the recent edition of the Twenty20 Pakistan Super League, reached the landmark in 90 balls including six fours and two sixes.,South Africa-born Dickson brought up his fifty in 123 balls when he pulled Hasan Ali for a well-struck four.
But when Dickson was lbw to Shadab it sparked a flurry of wickets.,Kent's 161 for two became 174 for three when the unfortunate Alex Blake had his stumps shattered by a late-swinging yorker from left-arm quick Amir — a delivery that would have accounted for many better batsmen.,Shadad, getting some grip and turn after switching to the Nackington Road End, then bowled Zak Crawley for a duck to leave Kent 175 for four.,But Denly was still there and two superb cover-driven fours in the space of three Amir deliveries saw him to a 169 ball-century that included 13 boundaries and three sixes.,Pakistan next face Northamptonshire in another four-day fixture starting Friday before providing the opposition for Ireland's inaugural Test, in Malahide, from May 11-15.,They then play England in a two-Test series at Lord's (May 24-28) and Headingley (June 1-5).",https://www.dawn.com/news/1405011/kents-skipper-denly-scores-ton-against-pakistan-as-rain-affected-fixture-ends-in-draw,"Kent's skipper Denly scores ton against Pakistan as rain-affected fixture ends in draw
"
"May 01, 2018 09:50pm","			,			,			,			,			,			,			",https://www.dawn.com/news/1405012/another-day-at-work-for-pakistani-workers-as-world-commemorates-labour-day,"Another day at work for Pakistani workers as world commemorates Labour Day
"
"May 01, 2018 10:46pm","International Cricket Council (ICC) on Tuesday announced that following remedial work and re-assessment, Mohammad Hafeez's bowling action has been found to be legal and the off-spinner can now resume bowling in international cricket.,Hafeez underwent a re-assessment of his bowling action on April 17 at the Loughborough University where it was revealed that the amount of elbow extension in his bowling action was within the 15-degree level of tolerance permitted under the ICC Illegal Bowling Regulations, read a statement issued by the cricket governing body.,However, match officials are still at liberty to report Hafeez in future if they believe he is displaying a suspect action and not reproducing the legal action from the re-assessment. For the match officials' assistance, they will be provided with images and video footage of the bowler’s remodelled legal bowling action.,Meanwhile, the Windies’ Ronsford Beaton has failed an independent assessment and is suspended from bowling in international cricket. The fast bowler had been reported with a suspect bowling action during the second ODI against New Zealand in Christchurch on December 24.,In accordance with the regulations, Beaton’s international suspension will also be recognised and enforced by all National Cricket Federations for domestic cricket events played in their own jurisdiction. Despite that, with the consent of Cricket West Indies, Beaton may be able to play in domestic cricket events played in the Caribbean under their auspices. ,The player can apply for a re-assessment after modifying his bowling action in accordance with clause 4.5 of the ICC Illegal Bowling Regulations.,Hafeez was first suspended from bowling in December 2014 after being reported in November 2014 during a Test series held that month. Following remedial work on his bowling action, he was re-assessed and permitted to resume bowling in April 2015.,The off-spinner was then suspended from bowling in July 2015 for 12 months following a second suspension within 24 months. He was re-assessed and permitted to resume bowling in November 2016.,He was reported for the third time during the Abu Dhabi ODI against Sri Lanka in October 2017 and was subsequently suspended in November 2017 after an independent assessment revealed he had employed an illegal bowling action.",https://www.dawn.com/news/1405014/icc-clears-hafeez-to-resume-bowling-in-international-matches,"ICC clears Hafeez to resume bowling in international matches
"
