date,text,date_actual,link,heading
"May 01, 2018","JERUSALEM: Prime Minister Benjamin Netanyahu said on Monday he had new “proof” of a secret Iranian nuclear weapons programme, as the US considers whether to quit a landmark atomic accord that Israel opposes.,The Israeli premier, who has repeatedly called for the accord between world powers and his country’s main enemy Iran to either be altered or scrapped, gave a presentation live on television including videos and slides allegedly exposing Iran’s nuclear dossier.,He said Israel had obtained tens of thousands of files “a few weeks ago in a great intelligence achievement”.,“Tonight we’re going to reveal new and conclusive proof of the secret nuclear weapons programme that Iran has been hiding for years from the international community in its secret atomic archive,” Netanyahu said.,“We’re going to show you Iran’s secret nuclear files.” Netanyahu alleged Iran’s leaders repeatedly lied about their nuclear ambitions.,He claims the 2015 Iran nuclear agreement does not prevent Tehran from eventually obtaining nuclear weapons and says the lifting of sanctions has increased Tehran’s ability to finance proxy militants in the Middle East.,Netanyahu also wants to see curbs on Iran’s missile programme.,US President Donald Trump has a May 12 deadline to decide on whether or not to walk away from the deal, which he has derided as “insane” partly because its restrictions on Iran’s nuclear activities begin expiring in 2025.,Most world powers however say the nuclear deal is working as intended for now and is the best way to keep Iran from acquiring the bomb.",2018-05-01,https://www.dawn.com/news/1404894/israel-accuses-iran-of-pursuing-secret-nuclear-weapons-plan,"Israel accuses Iran of pursuing secret nuclear weapons plan
"
"May 01, 2018","LAHORE: Provincial Law Minister Rana Sanaullah generated controversy when he passed unsavoury remarks about the women participants in Pakistan Tehreek-i-Insaf’s (PTI) Sunday rally and calling PTI chief Imran Khan the “agent of agencies”. ,While talking to reporters outside the Punjab Assembly, Sanaullah made some inappropriate comments about the women attending PTI’s rally. He also lashed out at the PTI chairman, saying: “Imran Khan is the agent of agencies and he has proved it (in the past).” ,The PTI condemned the law minister’s remarks and sought an apology from him. “I am short of words to condemn Rana Sanaullah’s statement disrespecting women political workers. The PML-N is turning into a gutter (sic) group,” PTI Information Secretary Fawad Chaudhry said in a tweet. ,Later, the Punjab government chided Imran Khan for presenting his 11-point agenda, saying it was already mentioned in the Constitution. ,Punjab government spokesman Malik Ahmad Khan and provincial minister Zaeem Qadri in a press conference questioned Imran Khan’s performance in Khyber Pakhtunkhwa. The spokesman asked what steps Mr Khan had taken for uniform syllabus in KP during the last five years. “Who funded this huge rally at the Greater Iqbal Park?” he asked. ,Qadri claimed that Imran Khan’s 11-point agenda was also part of the PML-N’s manifesto in the 2013 general elections. ,Meanwhile, Awami Muslim League President Sheikh Rashid on Monday called on PML-Q President Chaudhry Shujaat Husain at his residence. Salik Hussain was also present on the occasion. ,During the meeting, the two leaders exchanged views about the political situation of the country. Chaudhry Shujaat said Pir Pagara was making efforts to bring all Muslim Leaguers on one platform. “He will certainly succeed in his efforts. I have also invited all likeminded parties and people to join hands under the banner of Muslim League for the betterment of the country,” he added. ,Sheikh Rashid criticised the PML-N for targeting the Supreme Court, saying the party wanted a clash among institutions.",2018-05-01,https://www.dawn.com/news/1404858/sana-calls-imran-agencies-agent,"Sana calls Imran agencies’ agent
"
"May 01, 2018","ISLAMABAD: Justice Athar Minallah of Islamabad High Court (IHC) on Monday expressed concerns over the failure of spy agencies to trace a scientist working for a sensitive installation who was allegedly abducted along with his spouse over three months ago. ,The court sought a consolidated report from law enforcement agencies. The judge was hearing a habeas corpus petition filed by Khubaib Hassan for the recovery of his son Nozair Hassan and daughter-in-law. ,The petition alleged that Mr Hassan, general manager of the National Development Complex (NDC), was abducted along with his wife by unknown people from their G-11/1 residence early on January 12 in front of their children, Hibban, 7, and Safwan, 4. ,On April 11, the court had ordered the Military Intelligence (MI) and the Inter-Services Intelligence (ISI) to submit reports.,Petitioner says his son and daughter-in-law were kidnapped by masked men from their G-11 residence on Jan 12,A representative of the ISI on Monday appeared before the court and stated that they neither held the couple nor had any information about their whereabouts. ,However, the counsel for the petitioner contended that being the premier spy agency of the country the ISI should know how the scientist had been abducted. ,He said it was strange that the ISI did not know how a scientist of a sensitive organisation had been abducted along with his wife. ,The counsel argued that as per the defence laws if an employee goes missing the matter required an inquiry within 24 hours followed by an action report to all concerned. The defence ministry should inform the court what it had done in that regard so far. ,Subsequently, the court sought a consolidated report from the spy agencies within two weeks and adjourned the case till a fortnight. ,Mr Hassan’s father through his counsel Inamul Rahim Advocate cited the station house officer (SHO) Ramna, the inspector general of the capital police, Ministry of Defence, ISI and the secretary interior as respondents. ,The petition said a contingent of masked armed men attired in black uniform along with some people in plainclothes trespassed into their residence and searched the house. ,“After causing unexplainable harassment, chaos and confusion the armed men, surely believed to be men belonging to agencies, took along both the detenues 1 and 2 while leaving behind their two kids screaming and crying for their parents.” ,It said the raiding personnel were not accompanied by any woman official and Mr Hussain’s wife was manhandled by the male security men. ,The petition said after hectic efforts a First Information Report (FIR) was lodged with the Ramna police on January 17. ,However, despite the lapse of over three months the police have failed to trace the couple and share any information with the family. ,The petitioner requested the court to direct the respondents to produce his son and daughter-in-law safe and sound before the court. ",2018-05-01,https://www.dawn.com/news/1404912/spy-agencies-told-to-come-up-with-report-on-missing-scientist,"Spy agencies told to come up with report on missing scientist
"
"May 01, 2018","ISLAMABAD: Former interior minister Chaudhry Nisar Ali Khan announced on Monday that he will be contesting elections for the National Assembly from NA-59 and for the provincial assembly from PP-10 and PP-14, Rawalpindi.,The estranged PML-N leader made the announcement after meeting with a delegation of 27 chairmen and vice-chairmen from his constituency of NA-59, a press release issued by his spokesperson said.,The statement says that the delegation assured Chaudhry Nisar of their support and that of the people in the constituency regardless of the platform on which he decides to contest the elections.,Chaudhry Nisar said he is also considering contesting from NA-63 but will decide after consultation with party leaders in Wah and Taxila.",2018-05-01,https://www.dawn.com/news/1404909/chaudhry-nisar-to-contest-elections-from-na-59,"Chaudhry Nisar to contest elections from NA-59
"
"May 01, 2018","ISLAMABAD: Senate Chairman Mohammad Sadiq Sanjrani was surprised to learn that special persons’ access to the Parliament building was not easy. ,The chairman ordered the administration to immediately designate parking areas on the parliament precincts for persons with disability. ,He also instructed the Senate secretary that all access points within the Parliament and Parliament Lodges should be made friendly to special persons and instructions should be sent to the relevant government departments, says a press release issued by the Senate Secretariat. ,“[The chairman] reiterated that it is our duty to look after and take care of persons with disability and their integration in the society should be our guiding principle; this is not philanthropy but a responsibility,” read the press release. ,When contacted, CDA Member Engineering Sajjad Zaidi said the civic agency would provide all facilities to special persons. “There is a need to designate parking areas with proper colours for special persons,” he said and added that CDA after conducting a survey would start the project to make the building special persons’ friendly, he said. ,“We will construct ramps, etc., to facilitate the special persons,” he said. ,“I will not say that there is no facility at all, but yes, it is our duty to provide decent and easy access to disabled persons to all floors of the parliament buildings,” he said.",2018-05-01,https://www.dawn.com/news/1404906/parliament-be-made-accessible-to-special-persons-sanjrani,"Parliament be made accessible to special persons: Sanjrani
"
"May 01, 2018","RAWALPINDI: Pakistan International Airlines (PIA) will lease four aircrafts this year for its new flights to China and Saudi Arabia.,According to sources, PIA will be leasing two wide body airplanes with seating for more than 250 passengers and two narrow body aircrafts with seating for 200 passengers.,An official Dawn talked to said PIA Chief Executive Officer Musharraf Rasool Cyan has directed the fleet planning department to expedite the acquisition process.,When contacted a PIA spokesperson said the acquisition is in process in accordance with Public Procurement Regulatory Authority rules and that the new planes will start arriving from July-August.,With its addition of four aircrafts to its current fleet of 32, PIA will start flights to two or three new destinations- China’s city of Guangzhou and the Saudi cities of Al Qaseem and Taif.",2018-05-01,https://www.dawn.com/news/1404873/pia-to-lease-four-planes-for-new-china-saudi-flights,"PIA to lease four planes for new China, Saudi flights
"
"May 01, 2018","PESHAWAR: The PTI-led Khyber Pakhtunkhwa government’s dilemma over the presentation of the next budget seems to be far from over as it while changing its mind for the third time during a fortnight has backtracked again on its decision to present the next fiscal’s budget.,Officials in the know told Dawn that that KP government had again decided to not present the budget. An official said the finance department had been verbally told about the budget decision but there was nothing on paper so far.,He said a formal approval was likely to be made to the decision later in the week.,However, sources said the government, which had called the assembly’s budget session on May 14, feared presenting the budget over its thin majority in the house.,Official claims finance dept verbally told about decision but formal consent later this week,They said initially, the government was tempted about making block allocations for the some sectors of its choice but it later backed off considering its thin majority in the house.,The PTI’s strength in the 124-member house came to 45 after the party chief, Imran Khan, named 20 party members as ‘sellers’ of votes in the recent Senate polls.,The PTI’s major ally, Jamaat Islami, has eight members in the house but it is likely to leave the government in few days to join the religious parties’ alliance, Muttahida Majlis-i-Amal.,The sources said in case the budget wasn’t passed by the assembly, the provincial government would collapse.,They also said Chief Minister Pervez Khattak had opposed the federal government’s decision to present the next year’s budget in the Council of Common Interest’s meeting on April 24.,“It’s becoming politically untenable for the PTI’s government to present the budget after opposing the federal government on the matter,” a source said. The chief minister’s spokesperson, MPA Shaukat Yousafzai, told Dawn that the government was against presenting the budget but it had decided to present the budget on the insistence of the opposition parties.,He said his party was against the current government presenting the annual development programme for the next fiscal and that it only wanted to present the administrative budget. Mr Shaukat said the opposition parties wanted more ADP schemes for themselves, which was a kind of blackmail.,Earlier, the government had decided around two weeks ago not to present the budget after a decision of the PTI central executive committee’s meeting on April 12. ,Following the CEC meeting, Imran Khan had announced that his party’s government in KP would not present next year budget and had also demanded PML-N led federal and Punjab governments to not present next year budget as they could not present whole year’s budget when only 45 days of their tenure were left.,About a week later, the provincial government had change of heart and announced to present budget on May 14, saying they wanted to respect wishes of the opposition parties.,The constitution; however, allows caretaker government to authorize expenditure for four months under Section 126 of the Constitution.,Section 126 says, “notwithstanding anything contained in the foregoing provisions relating to financial matters, at any time when the provincial assembly stands dissolved, the provincial government may authorize expenditure from the Provincial Consolidated Fund in respect of the estimated expenditure for a period not exceeding four months in any financial year, pending completion of the procedure prescribed in Article 122 for the voting of grants and the authentication of the schedule of authorized expenditure in accordance with the provisions of Article 123 in relation to the expenditure.”",2018-05-01,https://www.dawn.com/news/1404949/another-u-turn-as-pti-govt-decides-not-to-present-budget,"Another U-turn as PTI govt decides not to present budget
"
"May 01, 2018","PESHAWAR: The deaths of three children, who had died in Shaheen Muslim Town following administration of inactivated polio vaccine during the recently held anti-polio drive, created fear and panic among the local people. ,People in the area buried two children on Monday and alleged that vaccination carried out by health workers led to their deaths. They demanded action against those responsible for the deaths of the children. ,However, the health department has brushed aside the impression being created by the residents of Shaheen Muslim Town about deaths of three children.,Atif Rahman, the coordinator of Emergency Polio Centre, told a news conference that preliminary investigation suggested that two of the deaths occurred due to measles and gastroenteritis while the third one was being investigated by a committee, which would present its report within 48 hours.,The injectable vaccination has been administered to children in the high-risk union councils in Peshawar since April 23 to boost up children’s immunity against polio virus in the area. The virus has been in circulation in the area for the past five months. ,The local people claimed that the three children developed complications, which led to their deaths after vaccination. However, authorities concerned said that the matter was being investigated. ,Two children died last night and another on April 27. There was no indication that IPV had caused the deaths.,“The injectable vaccination, which is given to children for two years, was not administrated to one of the deceased, who happened to be one and half month old. Another child, who died at hospital, was treated for diarrhoea and gastroenteritis,” said Mr Rahman. He said that reaction from injection followed within 30 minutes while the children fell ill after hours and days.,He said that inquiry committee would investigate the deaths and would submit a report after which disciplinary action would be taken if anyone was found guilty. ,Mr Rahman told Dawn that IPV was administered to children towards the end of polio eradication effort and they were committed to ensure that vaccination was conducted smoothly and the children stayed safe.,He said that Khyber Pakhtunkhwa, which saw one polio case last year, had not recorded any case in 2018 but still risked the vaccine-preventable childhood ailment because of recent testing of positive samples from Kohat and Bannu districts recently apart from Shaheen Muslim Town, Peshawar where environmental water sample had consistently been positive.,“Even if we don’t have case but virus is looming and vaccination is the only way to protect our children against disabilities. The campaign targeting 200,000 children is being carried out by trained workers and it is a proven fact that either of polio vaccination, oral or injectable, does not cause death,” said Mr Rahman. ,The local health professionals said that the area had sizeable number of refusal cases against vaccination due to misconceptions. They said that linking the deaths of children with immunisation could cause setback to the campaign. ,They also said that people were in the habit of getting compensations from government for deaths caused by dengue fever and they would try to get some monetary assistance for the losses of their near and dear ones in that case too. ,The health department paid Rs500, 000 for each dengue fever-related death in December last year. ,The anti-vaccination efforts by vested groups also propagate that it is an agenda of anti-Muslims to render the Muslims infertile and reduce their population. But such propaganda is losing steam and perpetrators look for occasions to build their case and convince the people to refuse vaccination at the cost of the children’s lives.,The programme is run through government money, loaned from Islamic Development Bank. The amount will be paid back with interest.",2018-05-01,https://www.dawn.com/news/1404945/deaths-of-children-after-getting-polio-vaccine-panic-people,"Deaths of children after getting polio vaccine panic people
"
"May 02, 2018"," director Ali Abbas Zafar's scouting for locations took him close to the Pak-India border, it appears. ,The filmmaker shared a photograph of his recce on Twitter and it's clear he's looking towards Pakistan. The sign board reads: “Islamabad 322, Lahore 24 and India Pak Border 2.”,Bharat , location scouting . ,			,The film, which features Priyanka Chopra's comeback to Bollywood and sees her opposite Salman Khan, is described as the quintessential Bollywood film and an all-out entertainer by the , star. ,The film is an official adaptation of 2014 South Korean film , It will release on Eid 2019.",None,https://images.dawn.com/news/1179984/will-priyanka-and-salmans-bharat-feature-a-little-bit-of-pakistan,"Will Priyanka and Salman's Bharat feature a little bit of Pakistan?
"
"May 01, 2018","MINGORA: The members of minority communities here on Monday demanded of the government to provide worship and burial places to them.,The members of Sikh, Hindu and Christian communities told local journalists during a meeting that they faced difficulties in worship and it was responsibility of the government to issue funds for provision of worship and burial places to them. ,The meeting was organised by Journalists for Democracy and Human Rights (JDHR).,“Luckily, we live a good and content life in Swat with Muslims. We have never realised any type of mistreatment but we face some issues regarding food and worship when we go out of our town,” said Prof Radi Sham, a member of Sikh community in Mingora.,Govt asked to include chapter on Sikhism in textbooks,He said that they also faced problems in worship as they could not find any gurdwara. ,“There must be a chapter about Sikh religion in the textbooks,” he added. ,Prof Radi Sham said that religious scholars should educate people about the rights of minorities in Islam during the Friday’s prayers for religious harmony.,“Our children also face problems in wearing traditional dresses and eating foods during celebrations and functions in schools. I want the education department to find solution to the issue,” said Dasonti Ram, a resident of Mingora. He said that more than 300 Sikh families were living in Swat. ,Chandar Subash, another member of the Sikh community, who is also a councillor, said that equal funds should be provided to the representatives of minorities. ,“Minorities must be included in Benazir Income Support Programme and also issue Sehat Insaf cards to them. The government should construct community halls for the non-Muslim communities,” he said.,The members of Christian community also demanded of the government to provide them with churches in Swat. ,“Over 70 Christian families live here but they do not have church. I have personally talked to several officials and elected representatives in this regard but nobody paid heed,” said Father Samuel Gill, who lives in Mingora.,He said that there was no graveyard for Christians in Swat and they took the bodies of their relatives to Peshawar, Rawalpindi and other cities for burial. He appealed to the government to allot a piece of land to them for a graveyard. ,JDHR executive director Khalid Jamil asked the local journalists to promote religious harmony, tolerance and brotherhood through their reporting. ,Assistant Commissioner Hamid Khan Buneri said that Muslim and non-Muslim communities in Swat should be engaged in social activities to promote interfaith harmony. ,“Muslim and non-Muslim communities should invite each other to their functions,” he said. He said that district administration would try to take up the issues of minorities with the relevant departments.",2018-05-01,https://www.dawn.com/news/1404943/swat-minorities-seek-worship-burial-places,"Swat minorities seek worship, burial places
"
"May 01, 2018","PESHAWAR: At the fag end of the tenure of the coalition government of Pakistan Tehreek-i-Insaf and Jamaat-i-Islami in Khyber Pakhtunkhwa, the latter has opened a barrage of allegations of corruption against Chief Minister Pervez Khattak.,Asif Luqman Qazi, political adviser to Jamaat-i-Islami chief Sirajul Haq, demanded Chief Justice of Pakistan Justice Mian Saqib Nisar order an inquiry into the matters related to seven projects and departments, said a statement issued to Dawn on Monday.,“These seven departments and projects are badly damaged by corruption, mismanagement and nepotism on part of the chief minister,” said Luqman Qazi, who is also the elder son of the former party chief, the late Qazi Hussain Ahmad.,He said the Bus Rapid Transit project was ill conceived project that had caused billions of rupees losses to the exchequer due to loopholes in the design. He said that frequent changes in the design of the project had given opportunities to the contractors, the ‘cronies’ of the party (PTI) leadership, to exploit the project funds.,JI chief’s adviser seeks SC order for inquiry into CM’s corruption, nepotism,Mr Qazi drew the attention of the Supreme Court chief justice towards the alleged corruption in Pakhtunkhwa Energy Development Organisation and insisted that the interference of a PTI leader had compelled the Pedo’s management to hire hundreds of officers against huge salary and perks and thus, compromising the department’s performance and financial strength.,He demanded investigation into the PTI government’s Billion Tree Tsunami afforestation project saying it has become controversial due to the false claims and exaggeration on the part of the party leadership.,JI chief’s adviser alleged that hundreds of party activists were given opportunity to make money through fake bills.,“The alleged corruption, nepotism and mismanagement have marred the KP Economic Zones Development and Management Company, which was established to develop special economic zones in the province for industrialisation. Hundreds of the relatives of PTI leadership were hired against huge salary but the performance of the department has so far been nil,” he said, adding that the party’s favourites drew more than Rs500 million in ‘safeties’ alone other than perks.,He said the government spent Rs34 billion on the construction of flood retaining wall along the Kabul River but no quantitative audit of the project was conducted.,“A large part of stones were simply dumped into the river by a ring of the chief minister’s near and dear ones, who were miraculously successful in securing bids,” he said.,Mr Qazi said financial scams had already been reported in the mining and minerals department and that a provincial minister had disclosed the nepotism and corruption of the chief minister in the mining sector. ,He said the chief minister had appointed his nephew, Zarak Khattak, as the executive engineer in the communication and works department in Nowshera district (CM’s hometown) and that most funds were siphoned off under his stewardship. ,He said that KP Ehtesab Commission didn’t act against Mr Khattak and that it had been functioning without head for few years.,He said the KPEC’s director general had resigned after leveling serious allegations against the CM.,When contacted, spokesman for the chief minister Shaukat Ali Yousafzai denied all allegations against Mr Khattak.,He wondered the JI leaders had seeing corruption in development projects after remaining quite satisfied with governance for more than four years.,“Qazi Luqman does not have a political career. He is the most incompetent person in the party,” he said.,The spokesman said if the chief minister was corrupt, then why the JI ministers didn’t quit the coalition government.,“We have got lots of evidence against them (JI leaders). It is better for them (JI) to keep quiet,” he said.",2018-05-01,https://www.dawn.com/news/1404941/major-ally-levels-graft-charges-against-cm-ahead-of-term-end,"Major ally levels graft charges against CM ahead of term end
"
"May 01, 2018","			,AS the temperatures rise, election season creeps up on us. Two days after the budget was presented, the dull numbers game had been abandoned on Sunday night for jalsas, guessing games about the people present (another kind of a numbers game) and election promises galore across the country. ,From Karachi to Punjab to Mardan (leaving aside the one namaloom gathering), leaders put their best foot forward and reminded voters why their party was the only option. The PPP reached out to the people of Karachi while Imran Khan wooed the Lahoris. There was an MMA jalsa in Mardan, peopled mostly by bearded men (if the few glimpses on television were an accurate portrayal). However, the limited coverage of the religious alliance gathering simply reflects the unlikelihood of the MMA doing too well in the election. ,On the other hand, the coverage of the PPP in Karachi and the PTI in Lahore was wall to wall and mostly undisturbed by commentary and ads. After all, these were the two main opposition parties leading the charge against the reigning PML-N, as well as shoo-ins for provincial setups in Sindh and Khyber Pakhtunkhwa. ,From Karachi to Punjab to Mardan, leaders put their best foot forward.,But on Sunday night, both Imran Khan and Bilawal Bhutto-Zardari were not simply kicking off their election campaign but also reaching out to Pakistan’s two biggest cities, which for decades had looked elsewhere for leadership and representation — Karachi to the MQM and Lahore to the Muslim League-Nawaz (except for the Q rule from 2002 to 2008).,That both parties are able to do so, has more to do with the MQM and PML-N than the achievements of the PPP and PTI. ,The relentless operations in Karachi and Altaf Hussain’s run-ins with the establishment have weakened the MQM’s hold on the city. And the latest round of infighting within the MQM means the city may once again be ready to vote for others. Hence, the charm offensive by BBZ, who spoke about why the PPP had so far not been able to transform Karachi (the local government was in charge of Karachi, he argued) and how this would now change. Recounting what his party had done for Karachi, he reminded the crowds that his party was not a party of target killers and sector commanders.,Flanked by senior PPP leaders from Sindh (another reminder of how the party, once a zanjeer of the four provinces now has few faces left outside the province), BBZ also spoke of how he belonged to the third generation of Bhuttos in the service of the people and how the PPP had stood up against extremism at a time when few others were willing to do so. The party’s stand on extremism is the one strong message BBZ has consistently flaunted. ,Criticising the MQM, PTI and Imran Khan and even Shahbaz Sharif’s recent promises to the Karachiites, BBZ’s main message was of what he was not rather than what he may stand for. Unfortunately, this is exactly what this young man needs to address. ,Across the country, the PTI laid its claim to takht-i-Lahore. There is little doubt that the party has made inroads into the PML-N’s stronghold of Lahore (the election results of 2013 and nearly every by-election in Punjab since then illustrate this) but the PTI smells victory this time around because of the establishment’s machinations against the League and the disarray in the latter’s ranks. ,The sense of triumph in the PTI’s jalsa was palpable. Perhaps because, while the PPP can only hope to pick up a few seats in Karachi, the PML-N’s weakening gives the PTI hope of a shot at the centre. After all, the road to Islamabad runs through Punjab with its high number of National Assembly seats. ,Indeed, this was Khan’s and the PTI’s celebration of their journey since 1997; the dance of victory as an enemy lay vanquished (so what if the thousand cuts had been inflicted by other forces) and a formal announcement that it was laying claim to the throne. ,Hence, Khan, unlike BBZ, didn’t focus on the city he was he holding the jalsa in. Instead he gave his 11-point agenda. He provided a to-do list — though his speech could have been so much shorter and less ‘rambly’ — from more obvious items such as eradicating corruption to some which are not so frequently mentioned such as creating jobs by encouraging investment and improving the environment for business or boosting tourism.,The PTI’s message is criticised for aiming at the middle class, the party’s original constituency. But whether one likes it or not, it’s a message that resonates in Punjab and even beyond in a way that that of anti-extremism does not. ,Consider a new UNDP report on the youth coming out tomorrow, which lists the eight priorities of the young as: complete studies; get a job; change job; marry; have children; emigrate; buy a house; buy a car. And this list of priorities was compiled by way of having focus groups across the country and compiling the result. In other words, the researchers did not provide the options to the young. The young identified the priorities themselves. Extremism or militancy is not a concern for the young people; economic issues are. Is this why the PTI is seen as a party supported by the youth? ,This is what Khan is tapping into as does the PML-N. The PPP, with its poor governance record and reputation for corruption, just doesn’t appeal to the electorate in Punjab. BBZ needs to understand this and shape his party and his message accordingly.  ,Till he does so, Khan will remain the prime ministerial aspirant who was addressing Lahore but looking beyond the city’s horizons. The PPP, on the other hand, can have no such pretentions. Punjab is beyond its reach, no matter what Asif Ali Zardari says.,This is BBZ’s biggest challenge — drag his party into present-day Punjab, by not just challenging the N as Khan is doing but also coming up with a message as potent as ‘roti, kapra aur makaan’ once was. Till he does so, his party will not make a comeback in Punjab, whether or not he has his father by his side. ",2018-05-01,https://www.dawn.com/news/1404921/winning-over-punjab,"Winning over Punjab
"
"May 01, 2018","NAWABSHAH: Heatstroke caused dozens of people to faint as Shaheed Benazirabad district and Larkana sizzled at 50.2 and 49 degrees Celsius, respectively, on Monday. ,The heatstroke victims were taken to Peoples Medical University Hospital and other medical centres in Nawabshah and its adjoining towns where they received treatment. ,The unbearable heat forced people to remain indoors throughout the day. Roads and markets wore a deserted look and business activities came to a halt. The worst sufferers of heatstroke were labourers and motorcyclists. ,Doctors advised people to drink plenty of water and juices, avoid consuming stale food and keep heads covered with wet cloth while going out in the sun. , ,Two teenage friends drowned while bathing in Rohri Canal to beat the heat, some 10 kilometres from the city on Monday. ,Ahsan Memon and his relative Hafeez Memon, both 16 and students of intermediate, had gone along with other friends to the canal to beat the heat, said the bereaved families. ,They said that as Hafeez lost balance and slipped into deep waters Ahsan jumped after him to rescue him but could not save his friend or himself. ,Divers were busy searching for the bodies with little luck. Sakrand Assistant Commissioner Salamat Memon called Pakistan Navy divers to help with the search. , The city experienced the hottest day of the month on Monday when temperature rose to 49 degrees Celsius, forcing people to remain indoors. ,Most of the roads and streets wore a deserted look throughout the day. ,According to local Met office, wind was blowing in north-westerly direction while humidity was 17 per cent in the city.",2018-05-01,https://www.dawn.com/news/1404959/dozens-faint-as-nawabshah-sizzles-at-50c-larkana-at-49c,"Dozens faint as Nawabshah sizzles at 50C, Larkana at 49C
"
"May 01, 2018","LAHORE: Chief selector Inzamam-ul-Haq is upbeat about the chances of a young-looking Pakistan team defeating England on their home soil in the forthcoming two-Test series.,“Our team is quite capable of winning the Test series against England and the one-off Test against Ireland,” Inzamam said while talking to reporters here at the LCCA ground on Monday after distributing prizes among the cricketers of the teams which played the Muslim Gymkhana annual match.,Inzamam said though the playing conditions for Pakistan in England were tough, he had full confidence in the youngsters who — along with the senior pros — he reckoned could subdue England in the two-match rubber.,In a predominantly young 16-member Test squad, at least seven players are permanent players  of Pakistan’s T20 team; they include captain Sarfraz Ahmed, Fakhar Zaman, Babar Azam, Haris Sohail, Shadab Khan, Fahim Ashraf and Hasan Ali.,Interestingly, only Sarfraz, Azhar Ali, Asad Shafiq, Sami Aslam, Mohammad Amir and Rahat Ali are the ones in the 16-member touring party who have played Test matches in England in the past.,To a question, Inzamam, whose selection committee has not considered tainted players Asif and Salman Butt — both of whom had completed their ban imposed on them by the ICC in the 2010 spot-fixing case — for national selection despite their impressive show on domestic circuit, said future of no player had ended.,“I do not rule out return of Salman Butt and Mohammad Asif [to national team]. However having said this, our focus is on [talented] youngsters as we are looking at the future,” he said.,Justifying the selection committee’s decision of inducting a number of youngsters into national squad for the England and Ireland Tests, Inzamam said, “Whenever promising youngsters are tested in international competitions, we should not be afraid of defeat as this is the part of the game.”,The chief selector also denied the impression that the pool of players in his tenure had been reduced.,He said the decision to send the Pakistan squad to England much earlier before the start of the one-off Test against Ireland (May 11, Dublin) was taken so that the cricketers got appropriate time to adjust well to the playing conditions before the start of the Test matches. Pakistan’s Tests against England will be held from May 24-28 (Lord’s) and June 1-5 (Headingley).,Commenting on Pakistan crumbling to 168 all out in the ongoing four-day tour opener against Kent at Canterbury, the chief selector said the young players “take some time to adjust to hard playing conditions in England”. ,Responding to a query on whether picking just one wicket-keeper in captain Sarfraz Ahmed for the tour of Ireland and England where besides the three Tests Pakistan will also feature in a number of side matches, was the right decision, Inzamam simply said, “We will try to avoid any such bad happening with Sarfraz.”",2018-05-01,https://www.dawn.com/news/1404958/young-pakistan-team-can-overpower-england-inzamam,"Young Pakistan team can overpower England: Inzamam
"
"May 01, 2018","ISLAMABAD: During a recent meeting of the International Cricket Council (ICC), the Pakistan Cricket Board (PCB) has maintained its stance to only conditionally support the new Future Tours Proga­mme, till the outcome of Dispute Resolution Committee proceedings with the BCCI.,An ICC spokesperson confirmed that PCB’s endorsement to the new FTP was conditional. “The PCB supported the FTP but reserved its right based on the outcome of its Dispute Resolution Committee proceedings with the BCCI”, the ICC spokesperson said ,Earlier the Pakistan Cricket Board chairman Najam Sethi shared the same sentiments, while talking to this correspondent. “Our statement was recorded. The support to the new FTP was conditional to the decision of the Dispute Resolution Committee”, Sethi said ,The ICC has already constituted a three-member dispute resolution committee after the Pakistan Cricket Board (PCB) initiated a dispute resolution process against the Board of Control for Cricket in India (BCCI).,The PCB has been of the opinion that the BCCI formally agreed, in 2014, to play as many as six home and away bilateral series but failed to honour their commitment.,On the other hand the BCCI says the matter of bilateral series is subjected to their government’s approval. ,The ICC spokesperson also elaborated the procedure for the new ICC chairman’s election, for the next two years from June after the expiry of current Chair­man Shashank Manohar’s first two-year term.,“All former directors are eligible to become the Chair­man of the ICC. Names of the candidates will need to be proposed and seconded by current directors and following that there will be an election”, the ICC spokesperson said.",2018-05-01,https://www.dawn.com/news/1404956/pcb-conditionally-supports-ftp-at-icc-meeting,"PCB ‘conditionally’ supports FTP at ICC meeting
"
